frac_train,lamb,pp_train_mean,pp_train_std,pp_test_mean,pp_test_std,jorg_train_mean,jorg_train_std,jorg_test_mean,jorg_test_std
0.2,0.9,0.07290842841804758,0.03134566153842911,0.07152723535304399,0.031714435163697256,0.07949654638474808,0.038684616195402345,0.07799701478546091,0.03880134095842439
0.2,1.0,0.07063903958564323,0.027630335081705384,0.06924094125683228,0.028088565967869225,0.07549526921235983,0.03320627548730905,0.07406990120739833,0.03352283556323754
0.2,1.1,0.06863133187352152,0.02348909225557612,0.06726273936756076,0.02379358090081644,0.07257227896877495,0.029634543545822338,0.07121931201567953,0.0298572748862135
0.2,1.3,0.0674344986585101,0.01991190814478908,0.06613059470688554,0.020216523917588883,0.06998200920645528,0.023812268575432116,0.06866867691013427,0.02423243018592605
0.2,1.5,0.06700253775233564,0.016603707850745997,0.06568445778395776,0.01685378433009486,0.06858801594585782,0.019908637276821586,0.06729039456080363,0.020233081693748482
0.30000000000000004,0.01,1894.0577908790142,1779.6575696004954,1890.0759668973185,1753.5574172729243,2607.316909864221,2580.947726194416,2607.995333656317,2570.228333290471
0.30000000000000004,0.05,19.264431056523193,18.498637259346673,19.226757269941213,18.340233285688182,25.724339454039885,24.345505640992567,25.760042853606,24.2092491906256
0.30000000000000004,0.1,2.76511882042821,2.671607680241178,2.762763767602005,2.638692832893384,3.741947907765641,3.574721593355692,3.7435314323569853,3.544442956656671
0.30000000000000004,0.3,0.17622940234813486,0.13783991647119664,0.17542055842924656,0.13763222431129676,0.22766803415396183,0.18831330609692323,0.22694061283043257,0.1885808713861961
0.30000000000000004,0.5,0.08204708755563937,0.04705585464018424,0.08167342996074642,0.047561521269223965,0.09549013962790286,0.06123176769375216,0.09508694373958065,0.06149787398446852
0.30000000000000004,0.7,0.06563325552289045,0.026803261713295546,0.0653963972885307,0.027367641877466996,0.07134947919034865,0.03239060065296264,0.07104187186410414,0.03284953789000679
0.30000000000000004,0.9,0.062274882580889916,0.019275115942269463,0.062089754285962556,0.019758580678073248,0.064865979129429,0.023193046255895883,0.0647153810045479,0.02375772950516945
0.30000000000000004,1.0,0.06173901221646005,0.016894592007608907,0.06161962262382369,0.017285693373125747,0.06418125698189543,0.020443331873013434,0.06399773059101559,0.020839240555933104
0.30000000000000004,1.1,0.06170307307064227,0.015061269626070677,0.06161156404686242,0.015396585348749416,0.06370906882854585,0.018077623002940014,0.06366719554403351,0.018515532551064424
0.30000000000000004,1.3,0.06244773724148877,0.012616511963067123,0.06246866307490028,0.012901315052960162,0.06373134781747332,0.015007808238638681,0.06369401347563211,0.015383496230933066
0.30000000000000004,1.5,0.0631271150533265,0.010764577465128065,0.06313091493122998,0.01102560611131441,0.0642691121784974,0.01266880571852377,0.06428443794018356,0.012916543636126666
0.4,0.01,1092.2294310515952,1015.9735841924269,1092.637257537165,1011.4815584004514,1477.1161102995204,1459.6502047703489,1481.0944665904187,1462.0261968209875
0.4,0.05,10.67209602386572,9.833542298138152,10.659185910608834,9.741268227226934,14.73975324333061,14.316738316391628,14.75463634396518,14.285792393287238
0.4,0.1,1.593257944795273,1.5008263227612448,1.5945124491440952,1.4944911218546018,2.138300247621817,2.0870100042039406,2.134227975035367,2.0744198982357034
0.4,0.3,0.11633627998320796,0.08273031439182545,0.1152025083220824,0.08233890918550853,0.14600894731046118,0.1145536696517171,0.14506104324069874,0.11483135396102376
0.4,0.5,0.06588957629459312,0.030104968406115644,0.06511852057076468,0.03063668375290605,0.07271284353359606,0.03674867046439867,0.07202546339120246,0.03735368240273661
0.4,0.7,0.05882242643151057,0.018908368067590744,0.058266532271824295,0.019338126808947444,0.062343410943194705,0.02285459039191728,0.06184211275629799,0.023352368491936087
0.4,0.9,0.058361212834782225,0.013760452316007348,0.057964521472220386,0.014077033336632386,0.059975978476831344,0.016346758730880397,0.0594799757996388,0.016743893690740256
0.4,1.0,0.05873959294812646,0.012289666391959622,0.058369705055664085,0.012648251665743645,0.060313584551831875,0.014611000779107694,0.05985404768477625,0.014967854776470245
0.4,1.1,0.05947233224580126,0.011076665607629883,0.05912129795403487,0.011388692046221945,0.06059711612027368,0.013002517308283045,0.060263650034486,0.01338143928943224
0.4,1.3,0.06090507394308056,0.009229485197483204,0.060620423331495636,0.009490020042074707,0.061648808314482606,0.010895558357295556,0.061316708926096634,0.011192231937330072
0.4,1.5,0.06235255469006663,0.007867999349064084,0.06210128457773769,0.008084942404893755,0.06284636249441071,0.009289925918147505,0.06257360812487561,0.009561809186747478
0.5,0.01,698.4531820397008,675.2826482223353,697.8709393757031,674.7821325656482,946.5127117748136,914.7889372542896,944.8845549807295,913.1019257147658
0.5,0.05,6.931294106407928,6.474292336658909,6.931727074048859,6.431187574257354,9.279208806207572,8.731420579393909,9.277252524067437,8.703347895434526
0.5,0.1,1.0088935222715916,0.947479583915076,1.0075070276576898,0.9464024420199659,1.3862911149248578,1.3436477014532182,1.3864524260437239,1.3348078462380406
0.5,0.3,0.0879491547996652,0.05755205742281379,0.08890769879380599,0.058438076161384495,0.10551179411385453,0.07452609646053249,0.1062706057728703,0.0753310563792057
0.5,0.5,0.05692560611425479,0.021350844592407114,0.05843494045106165,0.022329883358571407,0.06150200176668239,0.026802169424150552,0.06313578140738856,0.02819357869938893
0.5,0.7,0.054246364610507955,0.014255664605265792,0.05618072248727881,0.015232908409777037,0.056102267299111726,0.016581947618479424,0.0580022765918168,0.017578833529324954
0.5,0.9,0.05481659090155731,0.010544337602367337,0.05701529454088039,0.011283115992742487,0.05595578106891937,0.012599625371999696,0.05813288091914506,0.013431911206614236
0.5,1.0,0.055590041010729695,0.00930744785779849,0.057861235867636265,0.00991952735947229,0.05646235531104171,0.010990971935525524,0.05876382360619545,0.011740159952271382
0.5,1.1,0.056472999725567866,0.008559484935510848,0.058852669811023335,0.009143761252517897,0.0570143445618947,0.009914114451150351,0.05936250044978719,0.010542295950043846
0.5,1.3,0.05795080872819227,0.007132852942378879,0.060458131258051336,0.007612779736398455,0.058414948475512436,0.008433572542787761,0.0609117269905721,0.008984306776204093
0.5,1.5,0.05929439766703024,0.006209054039815672,0.06191697135674878,0.006599887610241448,0.05960609141373876,0.007185872877070031,0.062181346853915284,0.007643535377097673
0.6,0.01,487.43935922923765,469.62511507259416,486.5602758319376,465.1469926985331,635.2661971341553,608.7928076595769,635.2528787248381,606.7277036188202
0.6,0.05,4.893526395894593,4.8420439783284825,4.890317395825977,4.842020518946343,6.465055880721944,6.042004009632803,6.470518214947557,6.06201071838004
0.6,0.1,0.70956459867134,0.659025934701744,0.7114960464340976,0.667922573688089,0.9541887467037543,0.8930319760566847,0.9553378156218876,0.8911477688840419
0.6,0.3,0.07169490859262108,0.04159752031601204,0.07307271258062101,0.04282575505915048,0.08280961730478241,0.05069774494529862,0.08426621771419883,0.05223988947406682
0.6,0.5,0.05219696387587601,0.017104589414837664,0.0542106736982368,0.01819694879424207,0.055562203446280274,0.020825676607297613,0.05756254033661844,0.02212162515853262
0.6,0.7,0.051833026763164494,0.011435603505161733,0.054286358913243654,0.012306162269952622,0.05317266443277545,0.013331365649816391,0.05559916811200189,0.01435887233596626
0.6,0.9,0.053398214851740206,0.00860347049803785,0.05614281203789969,0.009286409755938757,0.054237840502375186,0.010047698001247253,0.05695435906639373,0.010787351286135428
0.6,1.0,0.0542382996904353,0.007735980132391587,0.05706948209862588,0.008319647703494372,0.05502594113289342,0.009022025192229185,0.05783031225768755,0.009716373738328888
0.6,1.1,0.05551735819655605,0.007059337930085891,0.058430280114332676,0.0075428702923329705,0.05597309633167243,0.008272306924077667,0.058901525050503105,0.008888675912945244
0.6,1.3,0.057127873492083564,0.005925042545206689,0.06021602051534877,0.006379193398299578,0.05726193499956615,0.006789140052559098,0.06031846361260217,0.007280150447242663
0.6,1.5,0.05862623196558792,0.005048808501600481,0.06182934174002745,0.005406151345406188,0.05883905029131201,0.006015894325603901,0.06201561419768081,0.006435222418895104
0.7000000000000001,0.01,357.11770259829603,328.70545134237983,357.53807555245396,329.03757063624755,485.4581448024246,467.13938278512353,484.7914444661051,462.39612274210805
0.7000000000000001,0.05,3.573309165322453,3.4150924234707403,3.5744370678400528,3.3989917419890507,4.795850456391669,4.768664444232733,4.802467002380643,4.764815110109808
0.7000000000000001,0.1,0.5298457407970056,0.4765988958315945,0.5283101652918888,0.4753131743544305,0.7224656197673556,0.6669515312911833,0.7203376038814835,0.6656450482362865
0.7000000000000001,0.3,0.06320655564313075,0.03135285776531627,0.062117849250297216,0.0319099492519461,0.07317417518864537,0.04073093455321724,0.0720836628793132,0.04140034247062091
0.7000000000000001,0.5,0.05245972876725332,0.014515442860917532,0.051747024031570416,0.015097486878905901,0.05475642008902954,0.017582698064812507,0.05403759548955065,0.018226154559884664
0.7000000000000001,0.7,0.0537650663605251,0.010010043398367289,0.05329782328337167,0.010463414227536766,0.05458878468406732,0.011765416133047461,0.05405741046894011,0.012244329883744243
0.7000000000000001,0.9,0.05599728663058095,0.007645216049593213,0.055702377235729225,0.007990021517818524,0.05639974696449309,0.008792367200584468,0.05605065409040965,0.009187041050481463
0.7000000000000001,1.0,0.056918796648699164,0.0067978464628166155,0.05666927092509652,0.0071248475865056254,0.05735572527511189,0.007999657804295278,0.05709132008489838,0.008346414860668441
0.7000000000000001,1.1,0.058047674724207216,0.006168544423341384,0.057824627388426156,0.006427369852140491,0.05842577356091123,0.007292835150914409,0.05822854453369757,0.007603662852867551
0.7000000000000001,1.3,0.060012303705945805,0.005202220583307341,0.05991021228657548,0.005431463403287603,0.060272313915582604,0.006170812931770679,0.06015380858442693,0.006438474807260879
0.7000000000000001,1.5,0.06155009401204468,0.004472052567329953,0.06149783691451404,0.0046788613676107945,0.061816170902559774,0.005207354828219486,0.06176791171259806,0.005433422045433198
0.8,0.01,275.2687982943449,264.9076771564878,275.17838855441715,262.6638140344987,372.7823193320456,355.6204067923836,372.67370118519887,353.46506183068993
0.8,0.05,2.7249883563885278,2.5166305604949892,2.7187929962571395,2.4939021879017416,3.712768897217753,3.5815706471337667,3.707483247286463,3.548494179168455
0.8,0.1,0.41449353225399665,0.38292014690415277,0.4120127183248897,0.37817902105252355,0.5434319461658644,0.5006847082699726,0.5420659864210127,0.497424960162898
0.8,0.3,0.05717706165445254,0.02588800617450424,0.05670651386936313,0.02659454845268437,0.06377695844942288,0.032761928044700815,0.0634076013917395,0.03370397576649811
0.8,0.5,0.04972018715170387,0.012016461567438722,0.04992334399037274,0.012763292062576622,0.05148319106052518,0.01430344217611477,0.05165455417777477,0.015156197840343538
0.8,0.7,0.051869115842544423,0.008352210125507556,0.052477562798712823,0.00894187004790142,0.052466472865193896,0.009766092186571736,0.05305893513516112,0.010464650052804923
0.8,0.9,0.05429953969512034,0.006504812928143365,0.05514917605337567,0.006954521954722012,0.054732494452461845,0.007537533736957889,0.05557628584064398,0.008048803408921716
0.8,1.0,0.055502395878900414,0.0058298463917076816,0.0564392594389755,0.006243177413073145,0.05576668403467687,0.00681689013070411,0.056687094685405,0.007281534999626327
0.8,1.1,0.05655223642813377,0.00522057881852807,0.05757103756513548,0.0055740824221161885,0.05688567690820132,0.00623501378538173,0.05790150303829772,0.006640861259068152
0.8,1.3,0.0585557473706642,0.0045078175049383246,0.059707604667161726,0.004799527741414354,0.05880533368498931,0.005228006110926156,0.05994324670384308,0.005553934335806465
0.8,1.5,0.060236204214001075,0.00394853961771134,0.06150161974091583,0.0041977914504293355,0.060241993954185065,0.004466474052941866,0.06149943217576063,0.004759698103090671
0.9,0.01,216.03826490520345,204.25952764696225,216.18879222019171,202.48150182460682,286.37736197050486,265.0963825812733,285.9629420200663,261.3527043333125
0.9,0.05,2.1380950812792863,2.003864576423532,2.137257782807194,1.9878467388710213,2.8731174950057823,2.7835680153963946,2.864154469035773,2.753730064590431
0.9,0.1,0.32763458582564225,0.2905616946896539,0.3270806876661109,0.2889076699256807,0.4392824440635963,0.40208488324587327,0.4383495406580553,0.3965747559972546
0.9,0.3,0.051990482842077516,0.021588579795703732,0.05266973143091034,0.022623868927931123,0.05763115903718199,0.02670186181601884,0.05834547396454202,0.02785499870836167
0.9,0.5,0.0478630688116447,0.010426172834559396,0.049241082262788075,0.011225723713548574,0.04931828729044783,0.01265287647087975,0.05066290036435516,0.013570977480687207
0.9,0.7,0.05041707185455423,0.007301520371710206,0.052187804121278304,0.00787767049585101,0.05089514539532556,0.008618900551165667,0.05265167797127102,0.009248100947049443
0.9,0.9,0.053064258816788924,0.005724109176819874,0.05510371688090659,0.006158285075881043,0.05334102573017749,0.0066535373845057234,0.05536987319723969,0.007156086682991241
0.9,1.0,0.05425845832031802,0.005099787997310069,0.056417051924948294,0.0054918258859765765,0.054486388050581286,0.00604956992750651,0.05662548736199051,0.006473900192017462
0.9,1.1,0.05539719886601992,0.00463927737924079,0.05764301954872093,0.00496978310318416,0.05553373201965351,0.005434159265910882,0.05776975445489561,0.00581479764265139
0.9,1.3,0.05734321250117373,0.003951836895667158,0.05972541331104418,0.004217090251123872,0.05736576529085317,0.004612955513984557,0.059733678843633946,0.004944276773546446
0.9,1.5,0.058949513125021086,0.0033944412957722823,0.06145219546442179,0.0036265448383073925,0.05892478833515275,0.003999604203745121,0.06141511226604656,0.0042717894098731005
1.0,0.01,171.30486856048765,158.36526378991724,171.522400192501,157.0287544081655,233.64806023565853,230.8003600237758,234.014074984163,228.624855976809
1.0,0.05,1.7438324758585535,1.6502517966242913,1.7427037858116061,1.6335385297179699,2.3567633503630203,2.2175562155609096,2.3486784789621726,2.1834757761083043
1.0,0.1,0.27483244566346354,0.2422214841884531,0.27439200863800695,0.2409867773741533,0.35701505944730616,0.32107330677781165,0.3567768914536606,0.31906389997607326
1.0,0.3,0.04902655847779157,0.018513319573750665,0.05038585468737515,0.019669455484023463,0.053619280513577915,0.02357519594347737,0.05495647293540236,0.0249527357292146
1.0,0.5,0.047083265120689395,0.009399651316737088,0.0492979807985012,0.010292735186350129,0.048275846446107724,0.011225881873311435,0.05047083770064209,0.012205300944427476
1.0,0.7,0.04997765329708177,0.006686704848154643,0.052668867065161745,0.007301493170250891,0.050429982372370036,0.007817968187114364,0.053142513388540806,0.00857023062794622
1.0,0.9,0.052681064154444505,0.005178892779514031,0.055738091390591465,0.005644032687124973,0.052914230508226044,0.006037897080953091,0.0559622817145503,0.00659855539577161
1.0,1.0,0.05388785975414462,0.004646791576303804,0.05706054060952998,0.00505131668732752,0.054043495175918235,0.005455266038508574,0.057207248412508876,0.00594911464447405
1.0,1.1,0.05491721513434204,0.004195465793654276,0.05820286764072182,0.004573979046718832,0.05518033191377186,0.004920559943564601,0.05844894784684419,0.005357998142225589
1.0,1.3,0.056852482624745994,0.003548570819734485,0.060318037742249024,0.003853860268471535,0.056953440182354396,0.004141079285814695,0.06042754908467815,0.00448376692895702
1.0,1.5,0.05846010129820311,0.0031006738836323864,0.062063496648506807,0.003360344791718762,0.058466078485691686,0.0035398061688562263,0.06206936995361366,0.0038428846315797095
