frac_train,N_train,lamb,pp_train_mean,pp_train_std,pp_test_mean,pp_test_std,jorg_train_mean,jorg_train_std,jorg_test_mean,jorg_test_std
0.1,120,0.01,6543028.799929495,6150672.732399219,6581076.983030776,6093612.083175422,9035743.33544767,9001960.090009134,9108418.01917689,9036418.332519291
0.1,120,0.05,56572.71736049762,55551.56978221427,57172.575435909166,55709.1220132397,77360.38703037763,75419.715147122,77996.41023719287,75156.70353226061
0.1,120,0.1,7415.278987531428,7113.25143078459,7467.815350969721,7075.599766401131,10028.673807230698,9756.173168151023,10084.726911705158,9720.65126847439
0.1,120,0.3,310.8037192420945,305.7926603645759,313.04708609564665,303.08275306186636,424.55729414370444,414.7215163808217,428.24417146799044,414.03130686021325
0.1,120,0.5,72.25388331019045,69.3953199626684,72.71656075114885,69.63262018031706,97.2898082632268,95.06498118513362,98.17821137938802,95.40440649084859
0.1,120,0.7,28.199113224749752,26.693362014582338,28.431656937522284,26.684169529309212,38.93707844639609,38.46486302983178,39.23355323088332,38.73367822745703
0.1,120,0.9,13.989928974992596,13.760127446987735,14.124014314119693,13.717013653406404,19.153341741697638,18.677983574508257,19.270964466661837,18.64659562688488
0.1,120,1.0,10.397667791324974,9.86863974923906,10.4746707944215,9.849604758314353,14.41706260786812,14.052185597494349,14.546809939788934,13.979436925277385
0.1,120,1.1,8.05694365651497,7.615835025225024,8.154824209910066,7.6098092755851905,10.960854953776689,10.457889055326127,11.065110906200362,10.43565721562212
0.1,120,1.3,5.085482941107043,4.696342660588959,5.123538022885434,4.688835351194737,6.99522260640094,6.80768722401003,7.0399905246903,6.735543498504653
0.1,120,1.5,3.5064291436802186,3.462426436269267,3.5269300976817153,3.4298210279735515,4.65622798159997,4.480046612916125,4.69213456722298,4.440236077749597
0.2,240,0.01,1669767.6486244365,1613106.5970742428,1679528.1373343559,1608491.1413406883,2210954.8548093303,2079246.6490053525,2228472.7840443025,2086756.561998071
0.2,240,0.05,14331.74206732626,14066.091828602786,14371.978215150928,13900.956621794994,19247.580390867966,18851.802723113462,19348.735626837577,18791.05842645814
0.2,240,0.1,1856.5468172622957,1778.1621369341615,1862.4652737902347,1765.1360275482575,2486.347817883474,2423.9784734351506,2486.552504118977,2394.739701725047
0.2,240,0.3,78.54621833431281,74.63921482799297,78.7053600471452,73.78214438013957,104.80697217472634,99.3135057235554,105.18734786545818,98.34926734633333
0.2,240,0.5,18.188316650726193,17.54238052550741,18.286673667668516,17.46300004580028,24.46587522920441,23.72371895361996,24.604492796693155,23.69503830080322
0.2,240,0.7,7.1755033497926854,6.774688525032175,7.1928911062660585,6.686449269895082,9.689952407266123,9.089825531303024,9.74543936148295,9.02914571805554
0.2,240,0.9,3.536830142234782,3.4729545033632085,3.5591221246496665,3.4528203422278487,4.778401962637804,4.625117416304463,4.804800357058618,4.591435645333656
0.2,240,1.0,2.6358556056365514,2.4879377030781558,2.6559966999929254,2.4975915973137526,3.664979011632889,3.5451698100592677,3.679312341713241,3.5101508858815316
0.2,240,1.1,2.055108879277094,1.9311046434280001,2.0642929702702206,1.920262053436141,2.7851638262767984,2.686855666919729,2.8031275439350427,2.6740507923445445
0.2,240,1.3,1.306245224570018,1.243376263202052,1.3098804348221684,1.2382201241852655,1.7760388567110865,1.6869091787773312,1.777345618426774,1.6686767919428822
0.2,240,1.5,0.9118706353089874,0.8742559358918993,0.91504527716322,0.86958238717312,1.2183706573999973,1.1625748559822546,1.2211488917217799,1.1607510239416716
0.30000000000000004,361,0.01,731274.4085425186,702421.0851963364,728921.3978906395,696696.9134617035,986967.7135310723,938770.5044357475,984007.2795645763,931477.454217697
0.30000000000000004,361,0.05,6322.806751322607,5924.079522915227,6304.947960338739,5846.617935685586,8573.952553088931,8124.890612408426,8566.81343411915,8103.010826735583
0.30000000000000004,361,0.1,823.2883037982966,771.1564550426887,822.2712064438055,764.5996602908697,1118.6746389490106,1079.6652748397978,1114.0221016252806,1063.5025543616116
0.30000000000000004,361,0.3,35.423703552807034,34.136939373778546,35.31642358969979,33.74446779484502,46.93975147414671,44.00997231237696,46.785982982068255,43.223166274436316
0.30000000000000004,361,0.5,8.175772768260414,7.733802951109604,8.161235797592163,7.664099919759333,11.06800389142263,10.569349838673558,11.030966467830309,10.469034462840863
0.30000000000000004,361,0.7,3.1766022215133614,3.0244606824170286,3.1672240786847787,2.9815213512099414,4.358252220529764,4.15546279267723,4.348377574603106,4.105005228208829
0.30000000000000004,361,0.9,1.5994194133027961,1.5188952130683375,1.5942981737581687,1.5027004598353426,2.147890160756349,2.0104357666761024,2.1429714028862104,2.0089745673130874
0.30000000000000004,361,1.0,1.2226302313344124,1.1222846402439297,1.2170173005275007,1.1122072675946721,1.6326319621201781,1.5623206090902149,1.628262692071919,1.5473462177478137
0.30000000000000004,361,1.1,0.9222241227067174,0.8281090680405109,0.9190159008050001,0.8252208187124652,1.256209091211495,1.2181629366450797,1.247913613939913,1.1980870250928772
0.30000000000000004,361,1.3,0.6104985740786334,0.5614478057640649,0.6064669149369343,0.5512789396270875,0.8145421699059052,0.7619530326486553,0.8113618002144111,0.75690224805955
0.30000000000000004,361,1.5,0.4217262109219109,0.3673368752584668,0.42089634964809686,0.36456025114399776,0.5553259721122252,0.499084938926545,0.5529452576089587,0.4924928915061379
0.4,481,0.01,411881.15593649796,384312.3410949971,412447.08989620395,382469.392910836,559837.462645425,533984.2043845954,558502.3725444598,531873.5854757918
0.4,481,0.05,3581.266739760074,3352.509267628835,3585.8810200602093,3349.354224722136,4842.800040726387,4541.465719847974,4850.133394219552,4530.808441459626
0.4,481,0.1,466.1658345813971,428.63391187227757,467.3935592248419,429.8339127275732,635.5721314125881,610.4833611177278,636.6809866695417,613.0934202997156
0.4,481,0.3,19.734153886531654,18.704931992653652,19.70115091682495,18.577871696783507,26.268261905482195,25.4510543632892,26.280703214344324,25.349307649707068
0.4,481,0.5,4.644977630172448,4.429494032668155,4.641787980186638,4.400558734993532,6.2066310842064265,5.827238660494623,6.190572786031743,5.794400529878486
0.4,481,0.7,1.8172827231921045,1.7098041348174837,1.8223788777498804,1.7105737721238485,2.422687264911272,2.3275631204184877,2.418108509062331,2.324633787209593
0.4,481,0.9,0.9302944354709678,0.868731604755579,0.9299803860696484,0.8663711112244925,1.2263514251310306,1.163073731580713,1.2244943917787168,1.1501582688273553
0.4,481,1.0,0.700138118536931,0.6344394738275858,0.6996195766436979,0.6353380408581057,0.9206028811348862,0.8526661455379182,0.9193008895630248,0.8501098282176036
0.4,481,1.1,0.5505606072974889,0.5029130049889223,0.549307282600896,0.4993889150156911,0.7355539063670469,0.6891803883214109,0.7324183210128348,0.6889082739575415
0.4,481,1.3,0.3668375987139634,0.32390114499330447,0.366307438204132,0.32534233150786107,0.4705006315981208,0.4177550024072587,0.4690496704955975,0.41579222434030516
0.4,481,1.5,0.2597637694439909,0.21649378988887322,0.2587587453662938,0.21669583399421471,0.3341086969147629,0.2901040023869948,0.3329259255152651,0.2884121724316192
0.5,602,0.01,264677.8030712638,255350.53961325958,265140.72206907865,253235.65299093106,355724.27468539064,341950.92904733936,355983.14011386986,341286.0074090514
0.5,602,0.05,2312.221998666086,2280.1604467683023,2318.005512411508,2275.202673008544,3084.1548562322573,2943.746155247126,3101.5768954671275,2955.249923399556
0.5,602,0.1,303.54353895132573,281.46399990603453,304.7613495714177,280.64188763337006,406.96955064262005,394.02699749637503,407.5182034592258,392.86886048697676
0.5,602,0.3,12.493393282948103,11.709091281137257,12.53579297272031,11.705923477170103,16.80630200900769,15.545534843881729,16.833032497593408,15.480847399720027
0.5,602,0.5,2.915340308024858,2.6757343809038083,2.9259419634285297,2.681833255948918,4.016089631746964,3.890043374509403,4.019341272884282,3.8696459746292184
0.5,602,0.7,1.1866161057577858,1.1078158550784376,1.188661823708347,1.1075832196204782,1.6143547001460505,1.5517069239482435,1.612054412223144,1.5459412104082104
0.5,602,0.9,0.6031945194528656,0.5553251575715582,0.6037889094364854,0.5535872221404824,0.7995012569295902,0.7344563116884657,0.8021639657928775,0.7375713572415771
0.5,602,1.0,0.4586089590651682,0.42636561659422567,0.45958546843197773,0.42658437989930026,0.6044505099902976,0.5561150263374124,0.6077479366507984,0.5569729976948057
0.5,602,1.1,0.3617686855082053,0.3196656494039185,0.3631690829159717,0.3201958289094767,0.47267439617915763,0.42777478296863697,0.4751940276402318,0.4323950767342763
0.5,602,1.3,0.2404648324448,0.2011365110248202,0.2419780639816504,0.20364578951766651,0.3132631403391909,0.26743428310701534,0.31496765736844,0.2681020087099733
0.5,602,1.5,0.17788048218460326,0.1434973876457292,0.17945897360239915,0.14519092201524855,0.22938215557755653,0.192845064407323,0.23080291277684956,0.1942336418724021
0.6,722,0.01,181633.9818514914,172243.930875984,182223.37415278965,172614.22204764496,250465.14743019038,239239.99808358814,250957.9431128806,238188.9922944612
0.6,722,0.05,1585.7237944625174,1474.569542405952,1593.2933260050747,1477.9265524309992,2138.7660756183063,2016.3597838379853,2148.3023902235773,2008.9901475970019
0.6,722,0.1,211.56056083502685,203.41910028055642,211.95635784583456,202.5552179285186,281.30549464147884,271.0170749725466,281.77365960425533,269.1499683342527
0.6,722,0.3,8.622018160542865,8.161503539084418,8.65566018180161,8.186859715552556,11.778425846094379,11.099685485681617,11.844104812836946,11.150499264039972
0.6,722,0.5,2.078130587074497,1.9596857570823796,2.086495980788712,1.9577463197985985,2.7537062600398383,2.5675014368059017,2.762620155605955,2.5773076578614478
0.6,722,0.7,0.8153726320529338,0.7376949446769396,0.8169568903579733,0.735508522484283,1.0828400610117528,1.0170613637429762,1.088666572271319,1.0234247205641782
0.6,722,0.9,0.4265921668987269,0.38339859973553503,0.42694069123963035,0.3805324122576452,0.5601804947138816,0.5083861638224676,0.5628338511132169,0.5092189717327213
0.6,722,1.0,0.328431731581817,0.2925826958333058,0.3307401787044143,0.2941776293672012,0.42718852174598515,0.37273776168499184,0.4293071491269633,0.37419145267621134
0.6,722,1.1,0.2598070909675727,0.22248286007456528,0.2614614661270476,0.2232452088968774,0.3430782169441243,0.29678822918090403,0.34512465730822034,0.29907881813700166
0.6,722,1.3,0.17728941213179772,0.143350365850039,0.17917692828127996,0.14514493052104127,0.22674490374224054,0.19238387719188918,0.22950936410683545,0.19598050612764373
0.6,722,1.5,0.13516612548765028,0.10085345172933391,0.13707024227877165,0.10274523644512729,0.16938432222140237,0.1357242175287455,0.17139713603958814,0.13778422169782825
0.7000000000000001,842,0.01,134579.594277217,125982.00553635368,134573.36663505374,125041.83004836035,183530.91784343243,173661.6100448205,184111.90281094078,174276.6613172133
0.7000000000000001,842,0.05,1159.6705744619533,1104.4035457707457,1162.0078912413742,1102.6649647498466,1584.9855970342674,1522.878890259861,1587.6508727380062,1524.809518364277
0.7000000000000001,842,0.1,154.89587578988156,149.19003488966456,154.881694087449,147.55370949285938,202.32911561968328,187.15985394845296,202.50723419904116,186.6656410091598
0.7000000000000001,842,0.3,6.4127650347091585,5.948929451726545,6.428122504495272,5.935708638125969,8.878881888481766,8.79422577393851,8.89090198957239,8.789762190295946
0.7000000000000001,842,0.5,1.5245345712398624,1.4196053221721912,1.5241546170507678,1.4174600341199974,2.0702140672827802,1.9789210158491803,2.0763565343471897,1.974083911594665
0.7000000000000001,842,0.7,0.6113775379899704,0.5570192158844958,0.6090404919391648,0.5549689953398161,0.8171665087504769,0.7452898257078558,0.8168471948896227,0.744638206552483
0.7000000000000001,842,0.9,0.32473154438177987,0.2838660918166174,0.3242969031511109,0.2843929549835599,0.4291063242193927,0.38163764906277187,0.4281228769090785,0.3835018078970047
0.7000000000000001,842,1.0,0.2515716181003413,0.2143128654189748,0.2504912310937351,0.21510596748226618,0.3300345041073479,0.2902046946191697,0.32933195329195386,0.29127930051878503
0.7000000000000001,842,1.1,0.20401285053344523,0.1663212905645349,0.20253626050412896,0.16582529335625118,0.2634736441354993,0.22271408339795135,0.2623640911886858,0.2233241344795492
0.7000000000000001,842,1.3,0.14549677149744092,0.10882225173309668,0.14438108181836123,0.10887404102149108,0.1816072505764754,0.14208552254603105,0.18095747146678146,0.14294455457359923
0.7000000000000001,842,1.5,0.11439079937417455,0.07940288922161393,0.11340338678525297,0.08027057223395707,0.13622847307474925,0.10118616768663131,0.1353442405164034,0.10229501370579248
0.8,963,0.01,102990.83894779871,98183.1438208465,103197.5308302555,97425.99719117011,137993.00390290792,130898.97402183242,138422.47490395018,130918.0323116187
0.8,963,0.05,901.087093629637,863.5709332813253,900.999125220742,851.821093862877,1193.0227312378393,1145.7290151909174,1196.4610947604756,1138.6691880981682
0.8,963,0.1,116.93545736766102,113.07821476772934,117.28890454748978,112.54968129201932,159.14387688922574,149.72971000375472,159.47042673965308,148.19410730775917
0.8,963,0.3,4.879371017254762,4.50762991196642,4.897150034545755,4.495860794613262,6.668543993660582,6.425490309152466,6.67113399437839,6.37227565764802
0.8,963,0.5,1.168152110946747,1.0955357772396197,1.1697680695113992,1.0926679030559172,1.560815675083995,1.4352983314129528,1.5599046143811215,1.426618911374837
0.8,963,0.7,0.4802378725283021,0.43596726410863074,0.4796598680063473,0.4318076805574705,0.6361306284960956,0.6064021833867815,0.635928347885188,0.6031336429907654
0.8,963,0.9,0.2541158941571536,0.2162896845549433,0.2539589482449466,0.21711233911623717,0.33747942623670507,0.29385538897637065,0.33721835844356507,0.29391625369564783
0.8,963,1.0,0.2006815930385253,0.16136502887097975,0.20030557651202233,0.16244169109919745,0.2600495682869282,0.22521752967019465,0.2596731557608703,0.22555513085554993
0.8,963,1.1,0.16409393515150744,0.12984677411114862,0.16394589014977465,0.1308405457170503,0.2085697931447142,0.17457285548504214,0.20821270509690593,0.1748347221296316
0.8,963,1.3,0.11773828744530779,0.08422487568668523,0.11765307891793657,0.08559690725241184,0.14772873318415763,0.11550027512221672,0.14758839326871417,0.11655841438561855
0.8,963,1.5,0.09521867061782137,0.06047253728041522,0.09521104308434214,0.06204811441244225,0.11513362529922899,0.081659264523945,0.1152993643098363,0.08310441680604458
0.9,1083,0.01,81146.03247728402,76504.41060810882,81042.2430961086,75654.3644513206,110725.56971750612,105565.86330615802,110635.07017724436,104594.09502432766
0.9,1083,0.05,712.9300153293582,691.24386326207,712.8372404290627,684.4681217817412,941.6183431175012,876.5241476148934,942.3461714547178,869.663938220529
0.9,1083,0.1,92.88205546187544,87.11133444533941,92.75841065710941,86.33389183145567,122.31450735329797,116.62069125841296,122.63086064407075,115.32670419227411
0.9,1083,0.3,3.9279456282271203,3.637400870877047,3.930246153179001,3.6133210701535496,5.270212573159331,4.9596484076793335,5.277259352316292,4.942724327150096
0.9,1083,0.5,0.9381799528488848,0.8625635881828732,0.938924211532354,0.8593292084472121,1.2449664893574075,1.154323268082266,1.2441820939455646,1.1455151653704108
0.9,1083,0.7,0.38114454881622495,0.3503455167799213,0.38010168106883707,0.34729213321013824,0.5084569683430838,0.46924926311053483,0.5098195055737497,0.47051890514090405
0.9,1083,0.9,0.20975263205841252,0.17720139458480824,0.2101039591377721,0.17730035824494406,0.2713041336258131,0.2399231926689258,0.27147859852028894,0.2390309233768828
0.9,1083,1.0,0.16938894066795512,0.13657826213713317,0.16928018315561028,0.13601750687502254,0.2143656193370002,0.18118524478537273,0.214874140732066,0.18193789187741427
0.9,1083,1.1,0.13564968500303964,0.10040953685098401,0.13604178699852112,0.10117251671465954,0.1720137028483915,0.13792105450932762,0.17233982771087616,0.13875760066862597
0.9,1083,1.3,0.1021740381497206,0.0709707247081085,0.10296538820702164,0.07219658953318162,0.12351828507817632,0.08857222287107794,0.12443480812688795,0.08967780511985926
0.9,1083,1.5,0.08353899087487002,0.051377267308014576,0.08449524714263479,0.05291454010029261,0.09836130016239737,0.06308093554258545,0.09934065997527446,0.0646738560289181
1.0,1204,0.01,67220.56306193321,64997.6471730744,67269.66492771184,64550.47111386929,89350.02061833313,85356.46204992759,89349.66572125045,84514.60527688896
1.0,1204,0.05,573.1067541739153,532.642509948147,574.7857958107561,533.0560916558462,770.8121965574273,739.9247251429447,771.0435737065677,729.5516337736857
1.0,1204,0.1,75.81308527345682,72.76540960215027,75.66390325585283,71.7446582636586,99.81533827610963,93.47387157599138,100.13962540743626,93.18879776728237
1.0,1204,0.3,3.182791460445789,2.9651373416040836,3.1893080851710303,2.948413671237754,4.217140296917798,4.016608038043899,4.214993385237942,3.9886514349217315
1.0,1204,0.5,0.7684493106776233,0.7267274392359218,0.7690983485657462,0.7227680302193061,1.034522810871943,0.9719401216647985,1.0346145055166875,0.9646387980964191
1.0,1204,0.7,0.32281738170231294,0.2934271231732592,0.3223015625230536,0.2908481852289423,0.4138363827051602,0.3744421635394356,0.4132980465561701,0.3710967993583534
1.0,1204,0.9,0.17681165542623242,0.1455540761523762,0.1776914754130445,0.14599151768626478,0.22527918463270466,0.18444101811827757,0.22645548781976185,0.18532133457402067
1.0,1204,1.0,0.13993243511108105,0.10509634455657643,0.14102216822841054,0.10645870204092463,0.17766920593992583,0.14425148875034735,0.17901989160873533,0.14465029523172449
1.0,1204,1.1,0.11943363013998301,0.09040379140435618,0.1207140961857541,0.09169270887685811,0.1462457610891081,0.11369851250475306,0.14758209847517775,0.11553432094451244
1.0,1204,1.3,0.09013740070556905,0.05801969226954259,0.09175492627521276,0.059944760887662776,0.10799661177092552,0.07806740114326828,0.10942453968212242,0.07935641957689307
1.0,1204,1.5,0.07514197200236511,0.04279800045466445,0.0768608233199841,0.04459622198288378,0.08787863360203334,0.05431099804370933,0.08973186002938803,0.05618423853733711
