d,n,lamb,pp_train_mean,pp_train_std,pp_test_mean,pp_test_std,jorg_train_mean,jorg_train_std,jorg_test_mean,jorg_test_std
20,10,10.0,5.1484063781399705,2.793335215675456,4.67104184117868,2.9907691752246275,5.81095072298675,3.4038103297837954,5.294239315897897,3.627700390744853
20,10,20.0,2.1329750255642317,1.1677909291466546,1.9243802787719608,1.2552245164323486,2.392675232357387,1.4033345964317576,2.179024016378134,1.4892625540995235
20,10,60.0,0.4947050415012678,0.26835788871996386,0.45247191333834597,0.2914037250967055,0.5546427020064743,0.3216539613609423,0.5058418167919171,0.34499728025007204
20,10,100.0,0.2979532987554339,0.15902040843250176,0.27470318734290916,0.17312996645545484,0.32725885375152103,0.18590344971497014,0.3019638724264708,0.2000846592308792
20,10,140.0,0.23387299186962682,0.11947247693152029,0.22046996538540092,0.13164909327830435,0.2530331526598038,0.13583802967126096,0.23507232579164491,0.14940059245452822
20,10,200.0,0.19920787495794376,0.0914072630301278,0.19162872370073114,0.10103744311915257,0.20974850183945692,0.10286567251558595,0.2003747672368041,0.11256580172823961
20,10,500.0,0.18110132925472108,0.04131150246700435,0.18109998782215161,0.04427093437964028,0.18131402996573412,0.04749192684721379,0.18102747755590398,0.05091270027762439
20,10,1000.0,0.18009070092004362,0.020758708564442584,0.18114006250286419,0.021754803954005007,0.18005001738493462,0.02360421807122795,0.18113254588918576,0.02501760260167502
20,10,1500.0,0.17998030441881857,0.013747757751928992,0.18134915904805654,0.01450133385812819,0.17992443416989237,0.015862161635174808,0.18101782060767463,0.01663057821068682
20,10,2000.0,0.17979526614658742,0.010313505449633461,0.18117337617627954,0.010770328652366462,0.17981988879106114,0.011915318266874923,0.18117814107134808,0.012501833785589344
20,50,0.2,262.89720350766714,136.547289622874,241.4414544522023,130.5719837203827,301.2843468530637,161.71123054082875,276.9823819446869,153.36670177972405
20,50,0.4,96.0950424086317,49.7650010148596,88.47801367219529,47.445277005446215,110.23639357330585,59.43743691913237,101.72715779615937,56.59615298085539
20,50,1.0,26.040132529400022,13.451708983358015,23.966587253803525,12.838817182602645,30.234669093733647,16.441179497526925,27.88833495448506,15.595070989863009
