d,n,lamb,pp_unw_train_mean,pp_unw_train_std,pp_w_test_mean,pp_w_test_std,jorg_unw_train_mean,jorg_unw_train_std,jorg_w_test_mean,jorg_w_test_std
10,200,0.3,1.6293505418162308,2.0192054725489252,1.628422822801612,2.0352039753565725,2.6322586985912793,3.421075415406789,2.6383800549612135,3.468903449939112
10,200,0.5,0.5134058444944225,0.6196619963251511,0.5148933771052432,0.6267598875382361,0.7683381205694141,0.981644760048739,0.7687824968163454,0.9870087028482429
10,200,0.7,0.3139451620958335,0.34496079885415465,0.3159434683891896,0.3503958446625012,0.43210230750796447,0.5272721439784482,0.4343190713400153,0.5345365154166433
10,200,0.9,0.2698732130764593,0.24678960641663142,0.2724908150155372,0.25075554506915687,0.3301130605793643,0.3379485100704163,0.33296399521832254,0.34346492550044605
10,200,1.0,0.264093679905725,0.22282143421082953,0.26699470770497363,0.22658539634530375,0.308232571878819,0.2952522029427686,0.31139760545130324,0.2999561302790285
10,200,1.1,0.25917285721221717,0.19323098615038276,0.26258308620470616,0.19674600523383018,0.2977622290653352,0.2613880696556245,0.3012212133380243,0.2659870333887931
10,200,1.3,0.27251312710144443,0.16599870159972446,0.2762453511479056,0.16873457809613004,0.29411590883887145,0.2156310837725387,0.29790247079355486,0.21905874323361688
10,200,1.5,0.28332419358225297,0.14455825272048678,0.28746168694247193,0.1467131761085072,0.2979625790654875,0.18536210972354078,0.30205606793011064,0.18862046418970624
20,10,0.01,12833792.248985745,16220395.72396677,12945531.102699386,17011122.80116497,33753102.18426241,66077819.68508543,33465658.43721277,69258860.557051
20,10,0.05,126533.08938701355,151179.64181491436,127805.32282573982,161548.2329419476,344402.5342594429,678669.2750929361,343449.3576579483,711049.2552020327
20,10,0.1,18579.26516121785,22951.544849090125,18598.42535069419,24232.856789459394,50057.2223118721,104720.41474484571,50071.003036784365,107396.78422486926
20,10,0.3,957.1468880492604,1190.2098585358644,951.2836898087967,1238.410628979275,2493.9357250836374,5049.921291924066,2514.0972275661607,5216.628607178062
20,10,0.5,250.95120151322098,311.663559997368,251.0795314008291,324.2867905347782,660.2005143374013,1346.0592863694014,669.3093696818203,1437.6797031422536
20,10,0.7,104.51427654885606,128.4419661365146,105.12116251671368,136.16120573733295,266.36335549889407,533.4980847262591,268.0016044209151,551.8762057051874
20,10,0.9,56.419379773675885,70.05396033886156,56.4938189772861,73.46243389660437,149.23781329366338,304.9557251743552,148.69525497355494,323.09744428803054
20,10,1.0,43.30709450623879,54.7282226173007,43.41443473444421,57.2441945415463,115.47581114699747,239.92281281882234,115.23659203646744,241.55249493148906
20,10,1.1,33.87069636596743,42.443781536984794,33.97457279250377,43.53827140505995,87.95973322537364,186.25014014843867,87.75721705820357,190.7248958239146
20,10,1.3,22.88127083412363,28.33722790633607,22.968245144253807,30.054732325214328,59.16699138858691,118.71854511249738,58.89815937716296,124.36514708339057
20,10,1.5,15.86613923769892,19.30308470011496,15.887559519151948,20.493021771286347,41.7923248808092,83.77368496217386,41.61484839515001,85.44814125803468
20,50,0.01,610246.9663573654,688977.2746992139,610309.9533269334,695148.5216153588,1041779.375909866,1428073.9780760247,1040655.6668524189,1423259.3172665718
20,50,0.05,5931.801314694147,6739.069444236018,5933.607846521335,6800.645396834611,10630.20393322407,15065.8410390265,10607.78606196752,14978.36066132388
20,50,0.1,840.9308133120585,941.3960271955117,841.5108498525989,949.2985775743821,1505.6533891768324,2047.8065981104905,1500.8860406165174,2043.7597060316775
20,50,0.3,45.0476684631908,51.31717198488106,44.92254103320116,51.29372125117653,77.57897172553326,103.3517978029705,77.35805580606859,102.58671606780125
20,50,0.5,12.088558737060625,14.0723394906746,12.142733737959032,14.224847648823893,20.391916693587554,26.270839432708836,20.303586752872523,26.285860257809183
20,50,0.7,5.153346130599226,5.943127818182657,5.156679342000046,5.985062679083021,8.747378736111713,11.660820341248153,8.741265252530903,11.582453708657958
20,50,0.9,2.786234311959755,3.2083068462272077,2.7895295027222184,3.2199842026224776,4.787200207151474,6.546443821107555,4.812386433939293,6.666426578511046
20,50,1.0,2.1916759985863266,2.5801176097569627,2.214017227137719,2.6001560792752345,3.68958230462089,4.899971524008319,3.7084935736234743,4.948177915870703
20,50,1.1,1.7978363457946216,2.0735185377733854,1.8130953332037316,2.0944430342833997,2.994988813899563,4.0894148763640965,2.9951458292616526,4.089743202147273
20,50,1.3,1.2704424792732771,1.4850320018762266,1.2839222957372458,1.5128683413786912,2.102128600691322,2.8345269204684715,2.1151854964236816,2.8556432108427097
20,50,1.5,1.005020032548295,1.1307190372221276,1.0217007079715492,1.1560772403853148,1.54817763472408,1.9354373328496894,1.559704971847653,1.9459284117913356
20,100,0.01,163861.74346515135,193711.82606480015,163564.73301915822,198156.20388220003,271208.3768805676,348148.74833688466,269517.25537288986,352391.40432935214
20,100,0.05,1603.8571092367097,1883.1859225459698,1605.76062500748,1923.9679290809918,2698.195923149795,3407.6087523262086,2700.967729420616,3496.357441191033
20,100,0.1,232.0718734601596,263.29576864730916,231.84002214603694,267.49390801291383,391.5930785698659,515.0530796041692,392.0166522509539,522.071773696969
20,100,0.3,11.72305918757068,13.24216243630498,11.726572232825603,13.52886433230772,20.280685698981358,26.91397053286566,20.2622025016972,27.43058503870604
20,100,0.5,3.2034100630316416,3.7079659833545073,3.2139757404264193,3.810677200677231,5.411700274682702,7.015887071710593,5.4095664868655495,7.112889714400748
20,100,0.7,1.4359977393999606,1.6259934290917106,1.443453166046513,1.6676822930987931,2.3580526367424026,3.0034959260662717,2.35419816675877,3.039645930547554
20,100,0.9,0.8626949469488496,0.9717198579507184,0.8783947336738936,1.0041741800704043,1.3375266218811626,1.6477230144801658,1.3494726541568156,1.6887111675150566
20,100,1.0,0.7279607610633784,0.8211906547126159,0.7435660239462375,0.8474452448567942,1.0605329480195964,1.2775067278747585,1.0748602446634938,1.318449183681157
20,100,1.1,0.6297865923405322,0.6900650524737165,0.6473593732249024,0.7175405680018465,0.9171010839552295,1.1027128567692703,0.9304711691570429,1.1330951948272006
20,100,1.3,0.51359247709641,0.5400417744597619,0.531826526771309,0.5610887320476537,0.6999392624815598,0.8005160761213752,0.7192657406145626,0.8260385295578742
20,100,1.5,0.45242253307980007,0.45536230093723046,0.4719194901793103,0.4733480555175383,0.5672362676193001,0.6366913141138795,0.5858961766186886,0.6631462911260781
20,200,0.01,41136.5867744096,47836.06446308842,41106.181522881045,48057.00839438035,68492.7345870993,83241.48823517772,68361.10996285414,83630.87674562568
20,200,0.05,412.6887533822239,483.86145703656445,411.56328360673587,485.3372200429378,655.3907697305821,779.4831826394827,655.3722167589644,782.6275642775197
20,200,0.1,58.88024433772061,67.69459144379935,58.727777869414005,67.79818512573961,94.5496803584501,115.61243374965605,94.433894087648,115.90808178730857
20,200,0.3,3.0510591699155163,3.5237814727574,3.0561186412803423,3.5451056224126827,4.883898793332066,5.788722533129206,4.875898241280455,5.7888028420309885
20,200,0.5,0.8740419265177385,1.0496101880581528,0.8755596938022021,1.0537565969266742,1.3832076409666687,1.6854165953579787,1.38657749960722,1.695430879742235
20,200,0.7,0.4620461955908436,0.5238469352075584,0.4634520755876619,0.5254312410413203,0.6714120728951579,0.788261947456044,0.6722027557394258,0.7918088253609181
20,200,0.9,0.35142002667642713,0.36769976481869254,0.35343413087217285,0.3691764394864124,0.4658366698536686,0.5406775289601576,0.46808506219478074,0.5413916146196444
20,200,1.0,0.32544076872481975,0.3248819991195506,0.3269810156317373,0.32543661378806504,0.4162164996735273,0.4476343041156937,0.41887707246537276,0.4499151466117562
20,200,1.1,0.31748243989441177,0.2880848758991389,0.3191207105418793,0.28890054033701973,0.3794275252220353,0.3891247679714321,0.3817683189051455,0.3916647893249989
20,200,1.3,0.3024903414311876,0.23684904855606478,0.3049124342791596,0.23839023778067986,0.3529467988115902,0.31621721626247223,0.3555024369310916,0.31842757906009783
20,200,1.5,0.30869714819822336,0.20594371931753275,0.310921559962883,0.20716147158134843,0.3412353175342393,0.2685372478474231,0.34353446160460677,0.26995471576763247
30,10,0.01,19433803.855525475,22706266.42283971,19417542.156021178,24991922.63509122,51836193.38641245,102114486.73929502,51749336.13977616,110398010.6156792
30,10,0.05,188793.10663920836,216752.453627412,190144.71343603486,246076.00630760865,499931.9530491287,955224.7989449424,501252.2874133647,1014982.1042393541
30,10,0.1,27239.871004603698,32012.660050477574,27360.59056689634,35521.73040856056,71568.22279343916,140479.01889160162,70930.30799659385,149515.12912085326
30,10,0.3,1415.9570520244513,1610.490419149571,1406.0713451439854,1794.743850018859,3793.2394267659715,7214.470571234327,3796.4326463196235,7873.029267382875
30,10,0.5,368.90216611962245,418.6119124985546,371.32758959342453,465.5939571108118,965.7476618604239,1794.8739639614487,965.1506791191118,1945.0204699385897
30,10,0.7,157.46595863396405,182.49838438429018,156.99443134959117,200.3759441935899,407.0362324194866,762.9224268681071,416.55852653558964,865.3385673737612
30,10,0.9,83.17274561643582,97.35129484638456,83.05366146523315,107.05637094822947,217.11287263915287,415.81263398109843,217.70379840211012,443.5678617814674
30,10,1.0,63.441472559189876,72.77201994826018,63.4332249284922,80.61572794371075,167.00911697555597,318.2340030175868,169.761454021881,359.77188898358077
30,10,1.1,49.65571919767453,57.613995494701484,49.59690270802409,64.01021276541739,132.8719043151549,263.41094273276514,132.65659965682934,287.57370222588133
30,10,1.3,33.55406485725006,38.657104224375686,33.183754587686806,41.85831501053072,88.71870438487872,167.91256993665792,89.50857977971512,179.310327822662
30,10,1.5,23.102693929589154,26.2375058364227,23.17298485683559,29.41389723505947,60.42900198321373,115.22409133161517,60.052579016608384,123.28810872193615
30,50,0.01,898846.3684603111,1015874.0164230986,905186.1448133021,1057833.8702101673,1580930.7910675502,2141442.676381642,1580072.6529033885,2165146.6742371386
30,50,0.05,8870.690377726247,10272.732396427324,8797.064229030462,10445.126077956375,15397.18277603116,21258.917258593527,15421.724052624035,21646.096969786173
30,50,0.1,1296.507519385577,1500.266346402497,1297.2038317237475,1523.3002863299869,2226.7705510036612,2909.794185251367,2226.0859968595087,2984.1951549764362
30,50,0.3,65.62177307674004,75.145482504898,65.48987333137578,76.17259770182514,114.82648584699743,161.79223912743896,114.8579816759619,161.42523291828147
30,50,0.5,17.717798791522956,20.99049116410663,17.71333468697558,21.29886217058087,31.16651683879973,43.816044583737515,31.035537545171554,43.32282728705485
30,50,0.7,7.465169812269662,8.618156160588079,7.436719456477152,8.709437569816187,12.732059245056679,16.735767415651537,12.762923859000061,17.123520894414774
30,50,0.9,4.034374504376401,4.606339347884417,4.050617522637804,4.728145423058999,6.862171563764283,9.3576209840799,6.849743704586303,9.502831998549121
30,50,1.0,3.130840924474434,3.5501680507093845,3.1382710234054785,3.661927390915804,5.330272369866052,6.814361867220541,5.340014366725139,6.94354621425413
30,50,1.1,2.5300419188520586,2.9100080921885327,2.5248292944979105,2.9487184527426984,4.18015641557476,5.753149919790143,4.174750522750768,5.734301712124026
30,50,1.3,1.7358003574682392,2.0323197519540477,1.7379970761627472,2.0659288237476168,2.9204082815166954,4.014776022492569,2.9105854392070496,3.96989543289959
30,50,1.5,1.3050585587010843,1.535430497593088,1.3165950459318543,1.573696782167344,2.184916012369283,2.995075811012424,2.181817958016117,3.0162710696629214
30,100,0.01,243437.80882227188,275411.183449217,242772.9951540679,275383.2837037858,405399.2692866468,506455.3952666191,404349.8012351325,505015.6964173833
30,100,0.05,2328.5748933220066,2691.9041872611124,2322.575532497543,2660.698555351152,3984.460075900726,5035.73952568265,3975.6468669361657,4990.469751465139
30,100,0.1,342.73219123453646,391.25973631019116,343.2367968163949,393.9482696788814,569.1783534945085,694.6803401057726,571.8901116528735,701.0287222426333
30,100,0.3,17.778979481743242,20.176014690622964,17.771747673932666,20.169386913545843,29.53511470973763,35.73893223079738,29.66960075472485,36.04124003611078
30,100,0.5,4.65224827280696,5.423877320902897,4.657293445953959,5.410559596811404,7.7701004156413545,9.790400349403582,7.796155103426656,9.855550341462099
30,100,0.7,2.053479498913885,2.330689625713152,2.051564542999313,2.3311889309635125,3.4964638998194895,4.4389539235133215,3.4999018990390796,4.4299613448651405
30,100,0.9,1.1973505648180276,1.375916072901929,1.199485780170264,1.3850429987177475,1.8905823995496496,2.295096647031754,1.8929129040450048,2.3131998750769815
30,100,1.0,0.9622215682268738,1.1041011818318105,0.9634699254955776,1.1020838998779308,1.4422540570087785,1.7599453485633667,1.4402125807131543,1.7583270618353795
30,100,1.1,0.8401673105088717,0.9667713790148459,0.8408269095261589,0.9678039791575738,1.2222413057658945,1.4881045722905302,1.2246914666668358,1.4866687226377684
30,100,1.3,0.6205511389330673,0.6963056607935917,0.6205195567015774,0.6981882990543901,0.8916922231854911,1.0487627902995842,0.8921042879847457,1.0579727711870592
30,100,1.5,0.5209589735890057,0.5513844463770697,0.520377613813176,0.5487505875075585,0.7217163966794095,0.8479580093998381,0.7244148122978475,0.8526882435522644
30,200,0.01,61201.578754709175,68805.58939090894,61274.16041619897,69120.33433167446,97510.43554835823,114227.42309240761,97414.07612855808,114115.13909645383
30,200,0.05,618.4415478176309,714.3709338198391,619.8163967761926,717.9288641778169,980.1785613866391,1170.9293786039116,977.7232530430931,1174.2238807798205
30,200,0.1,87.41098029889328,96.49802144709716,87.40316276129049,96.91901506091091,144.08634541751633,169.71700812676454,143.90721140241084,169.96403886332854
30,200,0.3,4.468249677922907,5.2041794305457465,4.468945835630181,5.232661308548089,7.23232615092028,8.466571798660153,7.19956442575812,8.390453048292754
30,200,0.5,1.264472135582782,1.4243295707000556,1.2592773734702154,1.4215089293616034,1.9513173692557437,2.23016083978195,1.9467158652052763,2.227160335193277
30,200,0.7,0.6200954420022745,0.7008493868516489,0.6152382273627853,0.7003483382008803,0.9246248433030565,1.0680126385368527,0.9199332629759006,1.0671828363529903
30,200,0.9,0.4286197526982064,0.47097294915807275,0.4217497116725077,0.4655295228965644,0.5708941381640654,0.6540406835153545,0.5649331591322323,0.6503083916401367
30,200,1.0,0.38048924898836867,0.3990961259302265,0.373513551936451,0.39402629107819626,0.5094261062993338,0.5615859586341156,0.5031943934449613,0.557505798224373
30,200,1.1,0.3543417061440385,0.3529333664669074,0.3469895199635114,0.3488411197934499,0.45522524542468384,0.48571888409753217,0.4484452525100109,0.48127136497116074
30,200,1.3,0.31952563023660163,0.2870994314832726,0.31153729034520117,0.28295828107401544,0.39002619278364853,0.3981480475821934,0.3823203676802298,0.39441974563911125
30,200,1.5,0.3159954592251521,0.2453760160944822,0.30800362438684187,0.2415638496271558,0.3592426388684349,0.32394331919136726,0.3516047386999442,0.320127023139683
40,10,0.01,25123603.52862627,29745995.48157639,25470510.637088615,32136388.59295167,68592995.39405167,133531940.26519419,68054965.6787974,140929832.45584542
40,10,0.05,252667.22614117988,300828.29396176856,252740.89972263566,325944.62542513333,663908.0367316771,1261937.505231527,670610.4316846743,1383262.7452261823
40,10,0.1,36897.274090596744,44638.56702266897,36891.52070804278,47102.395979776906,97408.94596939943,189992.6672566056,97255.40687541339,199186.21873484325
40,10,0.3,1851.3051114119946,2176.5374451013004,1863.1236541856383,2313.9231358587626,4952.765778616993,9952.086809059329,5006.380281857151,10690.135190590301
40,10,0.5,487.6651356075356,580.6851312889602,482.3870956573421,613.9534355672505,1277.689267884002,2448.410341478427,1287.6623928679958,2561.5658938308916
40,10,0.7,206.53947572552966,244.87743396906436,206.47138240391465,259.7928598498502,541.1240731401765,1041.0793543179286,548.1090827623999,1156.7299942782188
40,10,0.9,109.6643693278614,130.90379855378788,108.70694091642694,135.94344092171914,298.48016997320474,605.4868160235477,294.6419320425209,621.5486168005968
40,10,1.0,85.73835418097056,101.57760831867857,84.77386560313876,106.84334532475248,221.79616077368962,420.8786487566785,223.51551725308076,445.7619311014094
40,10,1.1,66.63606144903657,78.82293238799855,67.24645724511113,85.25300315657863,177.12280869702644,342.64794306219187,175.93812479101013,363.37227719387624
40,10,1.3,42.89202806727429,50.23240868761113,42.31288920164326,53.423524250881684,119.3086684619012,242.34012111474627,119.90446218176447,252.09451124238197
40,10,1.5,31.228325481072744,36.663420908001655,31.015000146790968,38.50960953383981,82.96719571703525,163.77915199753605,84.30139956518394,169.9996561021416
40,50,0.01,1207448.8022917134,1380945.5212804736,1210026.7737383193,1369096.2154971901,2093517.0451924682,2837271.3373409207,2094767.0263081363,2799746.4945199597
40,50,0.05,11883.601489305876,13358.19616243849,11890.356001445869,13259.760656733833,20430.16444095229,26681.517248161486,20416.7031431028,26570.799477457145
40,50,0.1,1699.6323528698706,1916.3324627339266,1690.4072473927502,1868.6979118959748,2922.3603789661856,3805.159647325855,2914.377298294066,3790.697907291272
40,50,0.3,85.72701946018263,94.53144074790342,85.77997070792944,94.08742519271051,150.58997128499666,195.9605584751657,150.78510087502497,196.23983284916324
40,50,0.5,23.415647215908326,26.583670942681792,23.361549845928685,26.058721476979937,40.08417103087025,53.138595143321375,39.97972481149116,52.11123488474349
40,50,0.7,9.854066346935843,11.181492977331313,9.872361595673318,11.06241175133179,16.919257839403173,22.813498379449513,16.933972459423416,22.380332904883364
40,50,0.9,5.266923859489037,5.884197541006566,5.301836784626982,5.824863375943444,9.120600090449036,11.862069496168964,9.130334834956836,11.78024429486738
40,50,1.0,4.04554725737696,4.555564694202952,4.06248124089337,4.5301491131327305,7.058178434242099,9.073246170231348,7.066074739212857,8.969288514552952
40,50,1.1,3.281192958983471,3.7435709174048957,3.290046958667025,3.69931807964687,5.764419396279411,7.959157204516727,5.773631440961818,7.904369953535228
40,50,1.3,2.2444980960818124,2.547121200749943,2.2636447290259225,2.545879433594284,3.686853022367892,4.67703079940631,3.699030462624155,4.671783892421594
40,50,1.5,1.6643343821539471,1.8674563619912496,1.6787211011540548,1.8600142535023176,2.7979319105319025,3.7877226529577643,2.8070763038318955,3.7637305385621733
40,100,0.01,317314.77367410803,357844.8162193987,317266.1607458683,368142.52669467457,532549.3126302824,657383.4968841432,534414.2493676795,681297.9961303897
40,100,0.05,3066.8722651705966,3371.133486201658,3058.2506163993285,3456.7736841375718,5216.822656439415,6208.2309528912565,5200.419276086104,6276.705497014534
40,100,0.1,463.25813701875694,510.55566745241026,462.996074035011,519.615314565584,771.126454332088,936.965479822621,772.4534982192414,953.7878737289
40,100,0.3,23.6045642344759,26.47224519625472,23.672771914355096,27.30093512958912,38.50656849073363,46.30310564249384,38.440632562860344,47.64382630039441
40,100,0.5,6.236779910218169,6.9947120251330865,6.2290420093357195,7.107192542501381,10.348771021739209,12.380488560976229,10.329393759477563,12.695290338086762
40,100,0.7,2.6595742997083995,2.999228897118652,2.649092173230918,3.0574601619157775,4.43054449581413,5.303024181925079,4.428253460912436,5.456375371051582
40,100,0.9,1.5125661849371739,1.7180817593761266,1.5037986186026029,1.7393764199444712,2.394103968978616,2.8869045665908923,2.3917577193309314,2.9434299500051138
40,100,1.0,1.215783899806478,1.377943533463139,1.2162789130251257,1.4052024043497504,1.9473061417435373,2.3367423459091605,1.934435378757351,2.3602635912390704
40,100,1.1,0.9939944412270437,1.1236910567680258,0.9878554221334561,1.1353052836238617,1.5684750273963204,1.9025941076324295,1.5648651369705653,1.9341975829399933
40,100,1.3,0.7696882561011371,0.8434020758613602,0.7640734954986348,0.8559733754871819,1.1594411717446802,1.445225631014104,1.1509663159045163,1.4592836855594953
40,100,1.5,0.6279743824509334,0.6736268729402275,0.6195259643652468,0.6775368305812514,0.8711029690339465,1.0228396547019254,0.8626181040847085,1.0343474444020042
40,200,0.01,80932.34909161604,89292.50898048753,80904.50906449862,89542.08322906392,130145.04777098258,152027.58230173783,130019.60510575115,152778.1892051105
40,200,0.05,784.1370702028352,861.6155126197708,784.5013751129835,863.1416960392804,1315.5924185374,1510.6048935840531,1314.0556501356614,1516.9793974465326
40,200,0.1,113.69401393513647,127.54882089764037,113.37299219376473,128.03661702425657,187.4464812554771,217.47365872621643,187.49945097907874,219.87136175069793
40,200,0.3,6.004805545557922,6.727636435645618,6.008130967471902,6.798326816874287,9.481855242599853,10.832326196268811,9.44899598912331,10.856361353532913
40,200,0.5,1.6532211701892732,1.7916413176461041,1.6551033006411933,1.8074092327075146,2.6424300343983544,3.1085209945870433,2.651176428179906,3.1288230331915865
40,200,0.7,0.770698211392215,0.8551156132525984,0.773305401167243,0.8663712219107998,1.1888721146468406,1.3993455681175822,1.1939721631012048,1.415300174986866
40,200,0.9,0.5036976836126101,0.5526249143670069,0.5047035534162551,0.5586810382724784,0.7181931737732253,0.8346368897600439,0.7196573558110767,0.839495621718347
40,200,1.0,0.4399000947430736,0.48074117121168636,0.4394042190332834,0.48154626980293497,0.604557632763696,0.6904734210531628,0.603404843104244,0.6886562378356607
40,200,1.1,0.3969195612276046,0.40657327917940395,0.3974314312215828,0.4096691182175136,0.5299557251781151,0.5826473595857798,0.5292100452193369,0.5849058671786943
40,200,1.3,0.3507684434168297,0.3312086300445175,0.35140539654771635,0.3327889315022682,0.4416030085720712,0.4664678197221823,0.4422968516660111,0.46768703257957717
40,200,1.5,0.32749138074045214,0.2820396544063768,0.3278761601236784,0.2832691697489071,0.3895383734114219,0.3802907860063133,0.389961306164591,0.3813971534211382
