d,n,lamb,pp_baseline_test_mean,unreg_pp_baseline_test_mean,unreg_jorg_baseline_test_mean,pp_train_mean,pp_test_mean,jorg_train_mean,jorg_test_mean,jorg_baseline_test_mean,pp_train_std,jorg_train_std,pp_baseline_test_std,unreg_pp_baseline_test_std,pp_test_std,unreg_jorg_baseline_test_std,jorg_baseline_test_std,jorg_test_std
30,100,3000.0,0.007475116395935625,1.6939892767318425e-31,1.6939892767318425e-31,0.006128265215775717,0.004843288915083372,0.008760390613185516,0.007443671163501247,0.007608617511425695,0.00015128439569369378,0.005987016740435149,0.005687003629879997,0.0,0.00014279642723417487,0.0,0.005810042460198165,0.00573596663378102
30,100,3500.0,0.006814674658014705,1.6939892767318425e-31,1.6939892767318425e-31,0.006129558904612659,0.00484503522272509,0.008151746669089115,0.006859007536232905,0.006857746251129754,0.0001315540783405533,0.00501138744557959,0.004800500280684596,0.0,0.00012400418979187383,0.0,0.004780031099835619,0.004781611188683282
30,100,4000.0,0.0062960899353468715,1.6939892767318425e-31,1.6939892767318425e-31,0.006130732583732582,0.004846406579971503,0.007598129430062238,0.006295529914566586,0.006347273201984242,0.0001129739693380819,0.004284163383596016,0.003972832059966132,0.0,0.00010678468562728083,0.0,0.004039833784861653,0.004071780011342931
30,100,4500.0,0.006042152546657747,1.6939892767318425e-31,1.6939892767318425e-31,0.0061302821538639606,0.004845726923729865,0.0073148003230214574,0.006027757768095299,0.006110200609542368,0.00010301483966369002,0.0037042246682653644,0.0035735307923972547,0.0,9.725715440776092e-05,0.0,0.00358117501500821,0.0035369615203567862
30,100,5000.0,0.0057873640594346834,1.6939892767318425e-31,1.6939892767318425e-31,0.0061343452721299725,0.004849342520656435,0.007065372143069628,0.005778533626449007,0.005798286199996372,9.286242648108248e-05,0.0032519800298137567,0.0030869783325077464,0.0,8.740189696856964e-05,0.0,0.003117007503741684,0.003079880415075926
30,100,5500.0,0.005585645045569894,1.6939892767318425e-31,1.6939892767318425e-31,0.006134160448649546,0.004849063508943598,0.00691432643504409,0.0056193737973135455,0.005653839033479192,8.35609663288555e-05,0.0029800249202017438,0.0027485698865247323,0.0,7.869100830041364e-05,0.0,0.0028444535465013215,0.0028137249728953447
30,100,6000.0,0.005471095527394901,1.6939892767318425e-31,1.6939892767318425e-31,0.006135000329154402,0.004849880640851129,0.0068042728652553475,0.005514901802837945,0.00549810862265303,7.6393352576521e-05,0.0027092384744688493,0.0025497619085025213,0.0,7.178212831164874e-05,0.0,0.0025545483990526805,0.002561712937171352
30,100,6500.0,0.005396988257398718,1.6939892767318425e-31,1.6939892767318425e-31,0.006134791341433948,0.0048496102464084395,0.006695920345110492,0.005401297745386143,0.005393319368629159,7.063560742394036e-05,0.002431215971410484,0.002345836429876629,0.0,6.652711494759252e-05,0.0,0.002333881660005899,0.0023015780336018395
30,100,7000.0,0.005338252840885639,1.6939892767318425e-31,1.6939892767318425e-31,0.006135366650264033,0.004850189950361989,0.0065912656477466885,0.00530419094196451,0.005376387864345764,6.45709423538616e-05,0.00226535471614339,0.002153410482508835,0.0,6.088518857319646e-05,0.0,0.0021972632648692113,0.002147807753014377
30,100,7500.0,0.005287796369949732,1.6939892767318425e-31,1.6939892767318425e-31,0.006136648697147041,0.0048514151846340385,0.006581774638632918,0.005295580419230783,0.00528301774481694,6.166874082450956e-05,0.0021214979281990298,0.0020252160616282067,0.0,5.81507837879036e-05,0.0,0.0020218556254869543,0.0020128341657388578
30,100,8000.0,0.005245950535370777,1.6939892767318425e-31,1.6939892767318425e-31,0.006136759442668614,0.004851520587601172,0.006508041045469844,0.00522625328405988,0.005235010443188121,5.6798062146214594e-05,0.0020094964205124213,0.0018755000294293303,0.0,5.3620333437222215e-05,0.0,0.0018871189463947277,0.0018986121122764065
30,100,8500.0,0.005184773819823693,1.6939892767318425e-31,1.6939892767318425e-31,0.006136861606489205,0.0048518437431869085,0.006426795232534379,0.005142731186760377,0.005168946408543664,5.3349113020019166e-05,0.0018377276754817252,0.0017786073165970192,0.0,5.029234006449569e-05,0.0,0.001765116540694701,0.001740047082221427
30,100,9000.0,0.005156639041703238,1.6939892767318425e-31,1.6939892767318425e-31,0.006137436651667469,0.004852138435000281,0.006406395953795125,0.005127558407032317,0.005151183875695511,5.0729623965063904e-05,0.0017219020581221703,0.001661547716726499,0.0,4.7827538578727156e-05,0.0,0.0016645869259502848,0.0016299517945518992
30,100,9500.0,0.005107136232782947,1.6939892767318425e-31,1.6939892767318425e-31,0.006137581409437069,0.0048523795001267,0.0064073367603675645,0.005126449688180607,0.00511873702923498,4.80389422492498e-05,0.001637496598376119,0.0015534929763666133,0.0,4.5413421044774526e-05,0.0,0.001569372625576491,0.0015545908355651748
30,100,10000.0,0.005075671393197085,1.6939892767318425e-31,1.6939892767318425e-31,0.006137583182295288,0.0048522480878771986,0.006362861294146497,0.005075943587865577,0.005076296348142763,4.538790564359376e-05,0.0015764875197471725,0.0014693803507786103,0.0,4.2654949542257406e-05,0.0,0.0014806552200989165,0.001490116648915027
30,100,10000.0,0.0050684797873285095,1.6939892767318425e-31,1.6939892767318425e-31,0.0061375562418681225,0.004852269265172299,0.006374360118081992,0.00508545705990057,0.005090260055361601,4.571309222432495e-05,0.00158461878200595,0.0014958984833825313,0.0,4.329920880513308e-05,0.0,0.001500076612535696,0.0014966891553295683
30,100,11000.0,0.005057908444687469,1.6939892767318425e-31,1.6939892767318425e-31,0.006137823377669175,0.004852593556488415,0.006318068477041499,0.005032112435806303,0.005057151008520917,4.133935621338496e-05,0.001423064169300606,0.0013419280487819616,0.0,3.898909591934926e-05,0.0,0.0013627612884769848,0.001342224876496869
30,100,12000.0,0.005025185435384753,1.6939892767318425e-31,1.6939892767318425e-31,0.006137644132286098,0.004852232557335877,0.00629694926751826,0.005014723751037786,0.00501900393448566,3.800621657458463e-05,0.0013107075869716793,0.001236206130056764,0.0,3.5877306892108015e-05,0.0,0.0012466469599051548,0.0012391380396765965
30,100,13000.0,0.004996180377331155,1.6939892767318425e-31,1.6939892767318425e-31,0.006138031746108659,0.00485267131757709,0.006278288151999343,0.004990029684157691,0.00501070721548513,3.5092812075209976e-05,0.001222490960030949,0.0011315120978056942,0.0,3.304947436894737e-05,0.0,0.0011291321543063651,0.0011553152230960244
30,100,14000.0,0.0049720675759120925,1.6939892767318425e-31,1.6939892767318425e-31,0.00613935808698311,0.004853941113000679,0.006269203722300177,0.004980651668730894,0.004981514049875207,3.2559812659378875e-05,0.00112531125511096,0.0010535944546395059,0.0,3.060522488107807e-05,0.0,0.0010665328317353323,0.001063749010275392
30,100,15000.0,0.004964917192199863,1.6939892767318425e-31,1.6939892767318425e-31,0.006138686939934721,0.004853320709500986,0.006233807110651968,0.004946676765200158,0.004959826697343671,3.0361622103088637e-05,0.0010409069813924852,0.0009881857141608701,0.0,2.8605140405552512e-05,0.0,0.000990504014574731,0.0009820779708045349
30,100,16000.0,0.004938209048515673,1.6939892767318425e-31,1.6939892767318425e-31,0.0061392835329775325,0.004853797710580569,0.006235479962696087,0.004945707056475817,0.004952019410694305,2.8451409640690186e-05,0.0009744836292362307,0.000916847003429921,0.0,2.689807453074801e-05,0.0,0.0009125180051647422,0.0009191407781471967
30,100,17000.0,0.004930991619350889,1.6939892767318425e-31,1.6939892767318425e-31,0.0061395521047689595,0.004854080762919429,0.006205599846439067,0.004921445914872703,0.004938272820667282,2.659274933924126e-05,0.0009124668340166796,0.0008544133171191079,0.0,2.5087590256129105e-05,0.0,0.0008616152386970302,0.0008580031205698951
30,100,18000.0,0.004916337387008368,1.6939892767318425e-31,1.6939892767318425e-31,0.006139775046007984,0.00485428318679178,0.006215963629024148,0.004930731387278949,0.0049253170212599715,2.501607059663362e-05,0.0008716608832866188,0.0008200045754847096,0.0,2.3564198705910338e-05,0.0,0.0008094126027582495,0.0008241041521329062
30,100,19000.0,0.004921389188851379,1.6939892767318425e-31,1.6939892767318425e-31,0.006139611029581281,0.004854173359754409,0.006211834626928284,0.004924033660111136,0.004923854600202302,2.400521721956792e-05,0.0008183356058468431,0.0007730709485821533,0.0,2.259435878303177e-05,0.0,0.0007808390216768801,0.0007718343956380362
30,100,20000.0,0.004923018267667789,1.6939892767318425e-31,1.6939892767318425e-31,0.006139754721280137,0.004854200897907684,0.006192211032759623,0.00490713326495942,0.004906694854573017,2.22337683283349e-05,0.0007675597779082939,0.0007395556182048688,0.0,2.0907610088639857e-05,0.0,0.0007240951832548972,0.0007260557145303705
30,100,21000.0,0.0049146813482498644,1.6939892767318425e-31,1.6939892767318425e-31,0.006139954119899346,0.004854540030527099,0.006197173483250136,0.00491040472922572,0.004911514710467129,2.1617671091085277e-05,0.0007420231479647065,0.0006967483090015098,0.0,2.0376494225168538e-05,0.0,0.0006975585114449945,0.0006989085554560666
30,100,22000.0,0.004905812383358119,1.6939892767318425e-31,1.6939892767318425e-31,0.006139940945224198,0.004854423920065368,0.006184720086428979,0.004899255810425854,0.004911225477336998,2.038320600837472e-05,0.0007012131013365919,0.000668456528024023,0.0,1.9254689030948927e-05,0.0,0.0006644830410024041,0.0006604791524281304
30,100,23000.0,0.004897137424128993,1.6939892767318425e-31,1.6939892767318425e-31,0.006139897631117519,0.004854421285031182,0.006184191541871567,0.004894010358466438,0.0049009234160828224,1.985765047159981e-05,0.0006743296832686459,0.0006411058526163541,0.0,1.8742757959668565e-05,0.0,0.0006340388198901371,0.0006359185990510667
30,100,24000.0,0.004900128548399158,1.6939892767318425e-31,1.6939892767318425e-31,0.006139618339937437,0.004854181814252671,0.0061799599938446685,0.004894447508595356,0.004889168331457338,1.8865778920553287e-05,0.0006515843210063143,0.0006103569924146389,0.0,1.781610535983534e-05,0.0,0.000614023010664694,0.0006150842330341896
30,100,25000.0,0.004897393858518898,1.6939892767318425e-31,1.6939892767318425e-31,0.006140137519535931,0.004854648933961991,0.006179187141308788,0.004891710239194923,0.004880687566344756,1.8193386319881992e-05,0.0006213465170271532,0.0005849619593080638,0.0,1.7142357361380196e-05,0.0,0.0005820343552752538,0.0005859502474060888
30,100,26000.0,0.0048836290516205555,1.6939892767318425e-31,1.6939892767318425e-31,0.006140292584344092,0.0048548008932098145,0.00616758864107316,0.004882339669579177,0.004890974187242017,1.7474423167788204e-05,0.0005955281778414415,0.0005585539176209384,0.0,1.6433331930990906e-05,0.0,0.0005633831444701135,0.000562501473601976
30,100,27000.0,0.004883796576662276,1.6939892767318425e-31,1.6939892767318425e-31,0.006140609850821672,0.004855048119070364,0.006176193882597265,0.0048900568104875706,0.004893203562569349,1.6775654786351897e-05,0.0005826227181887467,0.0005448842526272733,0.0,1.5822041688825008e-05,0.0,0.0005445540538567339,0.000547634705101097
30,100,28000.0,0.004888153238606299,1.6939892767318425e-31,1.6939892767318425e-31,0.006140288503499546,0.004854781029028691,0.006164468613134788,0.004879911006353036,0.004885459429985577,1.644462507862289e-05,0.0005568612178172421,0.0005303748526433387,0.0,1.5482196079837963e-05,0.0,0.0005205410386763301,0.0005257704630379713
30,100,29000.0,0.004880778996668899,1.6939892767318425e-31,1.6939892767318425e-31,0.006140531443168894,0.004854985913581003,0.006167645542486505,0.0048819083945917,0.004883829793278775,1.5679280883380865e-05,0.0005348936664192392,0.0005008229784920685,0.0,1.4723722822274389e-05,0.0,0.0005081125349121328,0.0005034879088620706
30,100,30000.0,0.0048852370046870005,1.6939892767318425e-31,1.6939892767318425e-31,0.0061407918432940635,0.004855239842180598,0.006167587595381828,0.004881756327784948,0.004883540296937507,1.5158360961970047e-05,0.0005187300044237397,0.0004891309815597814,0.0,1.429810878000469e-05,0.0,0.0004916789432464891,0.000487518650738764
30,100,31000.0,0.004878582120338416,1.6939892767318425e-31,1.6939892767318425e-31,0.00614051364517922,0.0048549956482679376,0.006172273674743559,0.004886019531123705,0.004874336763656202,1.458637545095647e-05,0.0004978957219916451,0.0004722635308723376,0.0,1.3747969818587937e-05,0.0,0.00047676002321039076,0.0004681350866700219
30,100,32000.0,0.004873008960693303,1.6939892767318425e-31,1.6939892767318425e-31,0.006140698329389444,0.004855147657507661,0.006162417156262763,0.004876769833849826,0.004885499838089579,1.4219520373777967e-05,0.0004887686643123721,0.000459739491019917,0.0,1.3443275017608848e-05,0.0,0.00045663245777613444,0.00046025378066302824
30,100,33000.0,0.00487873959644357,1.6939892767318425e-31,1.6939892767318425e-31,0.0061408674226755815,0.004855314689218742,0.006155951917559853,0.004869537181713988,0.0048779186838906466,1.379572205211771e-05,0.0004703565519542823,0.00044202575946464875,0.0,1.3025480490362286e-05,0.0,0.000442733026032233,0.0004423537077151644
30,100,34000.0,0.004871814895101891,1.6939892767318425e-31,1.6939892767318425e-31,0.006140771629477564,0.004855237078628255,0.006157502712897781,0.004872003600055826,0.00486839218509887,1.3437400087564128e-05,0.00045083754482761455,0.00042915493390515525,0.0,1.2667350117517487e-05,0.0,0.00042753267277200764,0.0004248711955384364
30,100,35000.0,0.004870483339068071,1.6939892767318425e-31,1.6939892767318425e-31,0.0061409904130473305,0.004855426191847974,0.006158975352252959,0.004873192809826038,0.004876834761301436,1.3025748389939818e-05,0.00044217142078736176,0.0004259537598805936,0.0,1.2261655668579275e-05,0.0,0.0004192790279934967,0.00041609134808184546
30,100,36000.0,0.004872359928993936,1.6939892767318425e-31,1.6939892767318425e-31,0.006140847197582515,0.004855290129837143,0.006162806818105475,0.004877260629769108,0.0048729061658205055,1.2719253117000155e-05,0.00042997349389325865,0.00040110207302119935,0.0,1.204936130066199e-05,0.0,0.0004060786284561058,0.0004059898695202572
30,100,37000.0,0.004872803466332755,1.6939892767318425e-31,1.6939892767318425e-31,0.00614113703081652,0.004855517878159373,0.0061634488099016746,0.0048779569147272,0.004872126859661473,1.2325909957208255e-05,0.0004229887432697428,0.00039326302065266467,0.0,1.1673337375058359e-05,0.0,0.00040065157248741503,0.00039956704355943734
30,100,38000.0,0.004868690366256844,1.6939892767318425e-31,1.6939892767318425e-31,0.00614084098147063,0.004855298083577705,0.00615505420717438,0.004869251314533167,0.00486935118287859,1.2194131226540982e-05,0.0004120862815686641,0.000384511494491708,0.0,1.147839253210497e-05,0.0,0.00038554781540049287,0.0003898971109614294
30,100,39000.0,0.004869947045105408,1.6939892767318425e-31,1.6939892767318425e-31,0.006141065031541235,0.004855486107563002,0.006158084358499293,0.0048730698051513656,0.004873358912766047,1.1617043843447292e-05,0.0003949143939856875,0.00037313624928906225,0.0,1.0928811713998945e-05,0.0,0.00036762035193823965,0.0003732845931621763
30,100,40000.0,0.004869989182454158,1.6939892767318425e-31,1.6939892767318425e-31,0.0061411232400927825,0.004855556817428374,0.006157271878307088,0.004871901784304038,0.00487391543316309,1.1403790009341843e-05,0.00038949765008553314,0.00037057496899615613,0.0,1.0763951037974572e-05,0.0,0.0003669297777346374,0.0003656030259794403
30,100,41000.0,0.004872402934745502,1.6939892767318425e-31,1.6939892767318425e-31,0.006141087460811287,0.004855500838983015,0.006156450297012044,0.004870336246705546,0.00487043583301681,1.111909224093351e-05,0.0003729922071520576,0.0003607583727699381,0.0,1.052843214841791e-05,0.0,0.0003531622423303332,0.0003516730738497837
30,100,42000.0,0.004869816168551379,1.6939892767318425e-31,1.6939892767318425e-31,0.006141260264741783,0.004855661668991236,0.006151584525258862,0.0048664604514283595,0.004868129008325215,1.0860961805477506e-05,0.000366605748124265,0.00034611465364015905,0.0,1.0226954278691027e-05,0.0,0.00034866351414995257,0.0003453594675052941
30,100,43000.0,0.004869353225065689,1.6939892767318425e-31,1.6939892767318425e-31,0.006141101140531558,0.0048554899220431364,0.006151640835043464,0.004865847838178035,0.004866223761484938,1.0607015151370259e-05,0.0003560994556260082,0.0003388871993649499,0.0,9.99676339149209e-06,0.0,0.0003391431328438911,0.0003350519999618412
30,100,44000.0,0.004865554894249889,1.6939892767318425e-31,1.6939892767318425e-31,0.006141127488633799,0.004855531663821863,0.006155203390542774,0.004869588175880743,0.004870600611680005,1.0412526236663118e-05,0.0003539723434381986,0.0003318280212446107,0.0,9.824202936621583e-06,0.0,0.0003351269207323514,0.0003339549221702745
30,100,45000.0,0.004868096769358025,1.6939892767318425e-31,1.6939892767318425e-31,0.00614122590570883,0.0048556185892563546,0.006143491801696497,0.004857959274060719,0.004864433685134578,1.0072680766786438e-05,0.0003449509904544346,0.0003274301600465007,0.0,9.511454912297001e-06,0.0,0.000319546465169731,0.00032651042522906123
30,100,46000.0,0.004866442530617904,1.6939892767318425e-31,1.6939892767318425e-31,0.006141304570052826,0.004855705677973705,0.006151489986739054,0.004866010102736035,0.004868050790139138,9.772358214702576e-06,0.00033612796054880497,0.00031797978878603326,0.0,9.194431510102808e-06,0.0,0.0003145293863009698,0.00031692778777726106
30,100,47000.0,0.0048591545780356194,1.6939892767318425e-31,1.6939892767318425e-31,0.006141170289641774,0.004855567756724817,0.006153753361399829,0.004867876758967721,0.00486537503625887,9.662863796609824e-06,0.00033426620034201327,0.00031039279820675286,0.0,9.135900113501443e-06,0.0,0.0003114831383131604,0.0003153156965589015
30,100,48000.0,0.004863975698990696,1.6939892767318425e-31,1.6939892767318425e-31,0.00614112806143178,0.0048555295514537975,0.006151529132306266,0.0048663697939960214,0.00486578850399084,9.468534546223688e-06,0.0003221292695349861,0.0003073932895947539,0.0,8.916532127885062e-06,0.0,0.00030447921770403386,0.00030457421197473285
30,100,49000.0,0.004866249133828643,1.6939892767318425e-31,1.6939892767318425e-31,0.006141354571700364,0.004855735859851687,0.006150539176757212,0.0048637494139870865,0.004861049689279146,9.123063321407588e-06,0.00031701282788471633,0.0003032362046313357,0.0,8.59507606464249e-06,0.0,0.00029945088022015055,0.0002986464536370806
30,100,50000.0,0.004865359127472746,1.6939892767318425e-31,1.6939892767318425e-31,0.006141375628029187,0.004855775598064601,0.006151536409678347,0.004866212128784511,0.0048664756892891235,9.129690059911641e-06,0.00030924665041863014,0.00029485946366909034,0.0,8.602005706987351e-06,0.0,0.0002897602205542416,0.00029141020368312205
