N_train_frac,lamb,unreg_pp_test_mean,unreg_nonpp_test_mean,reg_pp_test_mean,reg_nonpp_test_mean,unreg_jorg_max_test_mean,unreg_jorg_avg_test_mean,type1_nonpriv_loss,reg_jorg_max_test_mean,reg_jorg_avg_test_mean,type2_nonpriv_loss,unreg_pp_test_std,unreg_nonpp_test_std,unreg_jorg_max_test_std,unreg_jorg_avg_test_std,reg_pp_test_std,reg_nonpp_test_std,reg_jorg_max_test_std,reg_jorg_avg_test_std,unreg_pp_baseline_test_mean,unreg_jorg_baseline_test_mean,jorg_baseline_test_mean,unreg_pp_baseline_test_std,unreg_jorg_baseline_test_std,jorg_baseline_test_std,unreg_theta_hat_pp_norm,unreg_theta_hat_nonpp_norm,reg_theta_hat_pp_norm,unreg_theta_hat_jorg_max_norm,unreg_theta_hat_jorg_avg_norm,reg_theta_hat_jorg_max_norm,reg_theta_hat_jorg_avg_norm
107,3.0,0.9576902326521962,720.684908437313,8.151859132821905,6304.691107990943,1.1848522127695316,2.2734674962602286,0.011180058594458843,10.197663408137217,19.296234356488927,0.05687815672733109,0.9589865432010113,770.8240469484244,1.230104626755078,2.3880521970527537,4.844311449858991,3742.7474442939338,6.344235892765104,11.575516848781007,0.011180058594458838,0.01118005859445884,715.2849467981675,3.469446951953614e-18,3.469446951953614e-18,775.3540666522847,1.4955227870316872,41.50086367460572,41.48245181846068,1.6608280523495764,2.299067942031874,1.6596725444814442,2.2896000497086293
107,5.0,0.2873706246516791,185.64531479905105,3.4562545195500323,2603.6268746663895,0.35580886708647097,0.6255031018273775,0.011180058594458843,4.26995384039406,7.982193420692124,0.06264003862928041,0.27310465161990316,192.03532627496583,0.3527263612919259,0.6425741261241831,1.9879158123985334,1557.6573535493185,2.6025187363931237,4.713047454103034,0.011180058594458838,0.01118005859445884,186.7152762959969,3.469446951953614e-18,3.469446951953614e-18,197.41869871361806,0.7591706242937987,21.093078212439238,21.11290489311556,0.8517634124685024,1.1622813306530035,0.8484769319238076,1.1654524270847484
107,7.0,0.15396346889358964,77.61703885863776,1.99600045635303,1489.4745147864141,0.17964785018851168,0.28984584526097673,0.011180058594458843,2.4978648251598914,4.614654165757423,0.06593197069901521,0.12608453932224026,82.39302960891563,0.15718814879495696,0.2671028394215257,1.1368363714258265,875.5023112528618,1.4808272932579125,2.708429082685611,0.011180058594458838,0.01118005859445884,77.34839195450012,3.469446951953614e-18,3.469446951953614e-18,82.42333444952978,0.49145143784991435,13.676884432753898,13.64713623381611,0.5491225052477176,0.7551288915940688,0.5517533260545131,0.7550148859079338
107,10.0,0.10096316135766883,31.68088325723233,1.1532976890226678,848.8995000998661,0.10934716039138623,0.15631576555024834,0.011180058594458843,1.4422889996334982,2.6762071059925896,0.06888983709619793,0.06655923000517482,33.75535840452561,0.07803574540309506,0.12659299346358066,0.6325003729660773,504.8705335783301,0.834044856682545,1.5609267812762635,0.011180058594458838,0.01118005859445884,31.76791753637039,3.469446951953614e-18,3.469446951953614e-18,34.46504097345119,0.31265535208637185,8.711050842459079,8.680414152006646,0.35016324670157684,0.4791733618926778,0.34996227365785376,0.48181139240480353
214,0.01,2915137.177489583,4229688286.8297014,3039996.099422342,4292655453.679625,3689522.1115359217,6854602.529249323,0.01002167789150532,3748907.106897378,7100987.385094411,0.011348307654844028,3049311.3879020326,4439454898.414899,3879230.9643438905,7160298.178523131,3155395.550157876,4489981724.860348,3860658.2359665846,7325135.308163032,0.010021677891505276,0.010021677891505319,4233291816.0223975,0.0,1.734723475976807e-18,4525366732.081227,2645.746425311908,100193.24578072607,100367.10114846831,2967.138777967054,4075.232301741799,2960.3353731283532,4055.6799440996097
214,0.05,25568.869355900584,35913519.137004465,28554.13455849797,41220030.30045509,31592.75582736497,59190.9114393523,0.01002167789150532,35963.76925586515,66583.60202772333,0.015556380458020727,26968.107915244334,37653857.89954612,32560.440938245727,63266.38144488003,27808.79800014856,40597806.954283014,35935.02892303258,65755.05433039536,0.010021677891505276,0.010021677891505319,35368699.582098305,0.0,1.734723475976807e-18,36597591.31592912,245.60558519171454,9278.919144750816,9273.094531014738,273.95733191459857,375.0403838015124,274.68943260900295,373.9835493123166
214,0.1,3311.7089134553103,4689452.2169627175,4173.0968245576705,5929138.425189392,4235.193685622778,7730.374267964144,0.01002167789150532,5194.153202430936,9825.03701893703,0.01958601981354665,3519.3011985798507,4982574.156880385,4512.406749204629,8235.3962517534,3867.9223603159744,5303977.557520906,4821.294114349957,9059.629630354153,0.010021677891505276,0.010021677891505319,4668740.60284223,0.0,1.734723475976807e-18,4963530.083406606,88.82348453650083,3350.9762676813157,3350.4392170276446,99.35730592573525,136.18801913139345,99.43317673136688,136.62035601722943
214,0.5,32.2340494764176,45817.409508657074,73.60351945598758,105273.74457813508,40.363256994852904,75.73952629820778,0.01002167789150532,91.77789685127885,173.1813877622961,0.0355139615516718,33.80158455508082,47852.08952285934,42.54256249915361,80.05304245810854,50.65434763086692,76345.90718654156,63.76417328440793,123.27219011409208,0.010021677891505276,0.010021677891505319,46515.98540135664,0.0,1.734723475976807e-18,50619.620708349794,8.814125148866857,329.6962123349754,329.9468934551711,9.791998863039822,13.438635108032956,9.788597578458665,13.397095599366974
214,0.6,19.314480900025433,27070.7676697925,49.23066670480271,69929.17508225745,24.15662111809581,44.35806735659958,0.01002167789150532,62.165992798588285,114.93017520859618,0.037696468685740794,20.247452959492236,28646.47680137711,25.648064224383315,46.725904690961904,33.27426099487723,47742.35557500202,43.357266357604466,78.78071104397307,0.010021677891505276,0.010021677891505319,26917.132719796,0.0,1.734723475976807e-18,27076.2256699832,6.787634040085901,255.53434753992184,255.4405203508615,7.606539899472073,10.36245303236865,7.61932648770721,10.383027969462084
214,0.7,12.589736923703343,18074.85823014974,34.82875131031424,50242.98773961648,15.496095780572688,29.715077430886904,0.01002167789150532,44.328470095120466,81.67630910473497,0.039568638783885376,13.051616978154485,19041.08221976474,16.317914242662447,31.744316150622467,23.14777814896152,34268.437985066856,29.44609435520133,54.510815370920845,0.010021677891505276,0.010021677891505319,17519.489256942026,0.0,1.734723475976807e-18,18101.858576928902,5.481803790272538,205.88680712154206,206.14529819549492,6.094382651877139,8.40359429174553,6.112709285464483,8.332515393143238
214,0.8,8.572091259230792,12227.9896672346,26.467013976194824,37915.49814315813,10.641908423395739,20.150058222320954,0.01002167789150532,32.80386082994447,61.61769280835664,0.04120633272342833,9.06606008827645,12745.427206476548,11.288469401725278,22.196947630708717,16.913605963829735,25054.121741111674,21.311414115432076,40.691577915956096,0.010021677891505276,0.010021677891505319,12350.579281770113,0.0,1.734723475976807e-18,13321.851898453506,4.534089285736918,171.7371345646807,171.50449632347892,5.050484552068714,6.9151316414482515,5.054257688980705,6.912882961264169
214,0.9,6.228933552637565,8697.389330585327,20.747435138961237,29596.966809134716,7.760890477904454,14.68861155543697,0.01002167789150532,25.800481144423696,48.233207873638605,0.04266084694956155,6.725644268106569,9204.123470494997,8.077566932546821,14.842598221473509,13.25306078864257,19409.415190626038,16.86063596185347,31.16335232181625,0.010021677891505276,0.010021677891505319,8767.284891246336,0.0,1.734723475976807e-18,9230.902937942701,3.844076338632483,144.74892101314205,145.6309217021306,4.34572149928347,5.917530549675887,4.2975061964316446,5.880463361022367
214,1.0,4.63077205235015,6621.959350999106,16.530099927645956,23735.739231672967,5.9078400227234615,10.808279035954973,0.01002167789150532,20.67443702935947,39.0855241329459,0.04396830863947519,4.8218668114753935,6887.235103716303,6.282786895012518,11.559530375563261,10.46243807745587,15270.359312984288,13.334186725446358,24.97760308453352,0.010021677891505276,0.010021677891505319,6555.924096142667,0.0,1.734723475976807e-18,6998.608501389511,3.3315653609694054,125.30304015023722,125.76922694340516,3.741736148133717,5.07187036486078,3.699246855094756,5.09876408443615
214,2.0,0.7242827028136184,981.0855983986698,4.327875587617122,5996.218338864767,0.8971090329713046,1.6873165394879601,0.01002167789150532,5.417198593743393,10.01512444157816,0.052601712405835596,0.7251513156159443,1038.3668950142733,0.9181060962140799,1.776388004220659,2.58441775266798,3593.3917783970915,3.285383356334203,6.109278408419607,0.010021677891505276,0.010021677891505319,980.157474878595,0.0,1.734723475976807e-18,1100.0332110965562,1.2842352910359707,48.55792031707143,48.1710889941401,1.4375006915101698,1.9763554689193648,1.4406954960271414,1.9632699973982537
214,3.0,0.27565364487325905,337.3788035597935,2.1120493680000245,2865.954463951918,0.3312215934549243,0.5865586067842047,0.01002167789150532,2.582681013617439,4.888159529516896,0.05748906952877002,0.25407947130906094,356.06020910630053,0.31657845419989816,0.5884699484687518,1.229242420773096,1726.7420956187502,1.532580531890578,2.928229699404848,0.010021677891505276,0.010021677891505319,331.8420814423529,0.0,1.734723475976807e-18,349.82918367649006,0.7448735231562494,28.303232661344502,27.900750465154438,0.8337532565270931,1.1362796625978924,0.830875984373122,1.1473293729358764
214,5.0,0.11430657936927215,84.34884173489884,0.9007535623565959,1175.5850441599923,0.12838946545965224,0.1955524661458742,0.01002167789150532,1.1219853607453927,2.0194685698625285,0.06310664892141199,0.08331214298110821,88.0602849770588,0.10104879337965005,0.16917570374361401,0.5031219714510358,694.4488578839024,0.6327461207589046,1.1754887819530702,0.010021677891505276,0.010021677891505319,85.45687373209107,0.0,1.734723475976807e-18,93.49512650257932,0.3822227671391055,14.296866715362395,14.204694713108632,0.4255490001313964,0.5817705334906282,0.4278697797906408,0.5802571516725534
214,7.0,0.08442052066316925,35.6028650803454,0.5499470662467028,690.9176974256218,0.08941698797063764,0.11772114857168417,0.01002167789150532,0.665777586015383,1.1935780385121615,0.0663062745440904,0.04854802351264866,37.6164295148926,0.05415696929529802,0.08487001092252075,0.28829118352222094,407.18213516733056,0.3569024951100632,0.6720528351772158,0.010021677891505276,0.010021677891505319,35.522241285410885,0.0,1.734723475976807e-18,37.07580741961708,0.24861358935121683,9.279881286249562,9.294099901832608,0.27804745588621343,0.3755475811667413,0.2755081404809279,0.3766796706375581
214,10.0,0.07278465281926838,14.77335072378344,0.3459186826708866,387.0278386048239,0.0750730211969014,0.08687645042491855,0.01002167789150532,0.4081348352797673,0.704683902221467,0.06917749392784145,0.028515586114723972,15.728856465842751,0.032416697563382474,0.047854440331313274,0.16355729311338424,228.8849063391712,0.20055951234406771,0.3762673144628444,0.010021677891505276,0.010021677891505319,14.521233496324445,0.0,1.734723475976807e-18,15.493647307441682,0.1575137197037845,5.90791457934278,5.862054740743944,0.17535469466301742,0.24067385425663837,0.1756060018475136,0.23900406421407824
321,0.01,1276348.1849862724,3254450075.470405,1325121.939669409,3391557351.222261,1611795.1906560822,2936299.8553416952,0.009913502000783926,1606600.4541756725,3040332.3436785704,0.01124855787585962,1336829.250920505,3476439868.6983933,1710773.223003771,3127458.7326116962,1382036.73241137,3588717191.425188,1679840.1498347262,3120083.5182295456,0.009913502000783923,0.009913502000783923,3277104369.5983377,3.469446951953614e-18,3.469446951953614e-18,3484988947.0426393,1751.5394893265468,88632.5590175307,88712.6856199497,1953.6707916145929,2649.531789765839,1938.7476054914634,2669.718295687127
321,0.05,10995.409933650588,28041149.74960415,12399.311554310167,31132881.82439248,13653.055863785276,25688.588382498296,0.009913502000783926,15427.876338257054,28393.762211905767,0.015411799090408483,11508.804730931699,29880820.02140202,14506.401461440975,27168.910495901313,11892.752001369288,30213084.68749978,14880.407368518821,27225.78117540925,0.009913502000783923,0.009913502000783923,28084808.559516393,3.469446951953614e-18,3.469446951953614e-18,29750436.346182406,162.1601970385238,8174.315543815442,8169.002966110918,180.36958047613228,246.33630435054656,181.09106144237978,246.85465225250204
321,0.1,1442.1444041075408,3674635.773577208,1821.404461201463,4693152.773849411,1767.464910058503,3330.7583346209503,0.009913502000783926,2235.4536618968723,4237.104574781535,0.01935520044610889,1521.647641831012,3780080.8653982948,1834.5090644887825,3533.9454128126913,1676.9925228532766,4312264.177963881,2033.1335577996774,4004.6819102951254,0.009913502000783923,0.009913502000783923,3697598.118668586,3.469446951953614e-18,3.469446951953614e-18,3934710.8138335044,58.5850796083024,2979.263625322914,2973.937270835656,65.41215915122258,89.02844078843796,65.57735679339598,89.02277005022957
321,0.5,14.237648125254916,37071.949236853805,31.89203710124949,82221.77604821608,17.425521484777292,32.98800746926447,0.009913502000783926,40.43384126197771,74.49650667509196,0.03505346298115947,15.519496174901553,40032.45931011728,17.685637357740276,36.02244429508775,22.08843085591386,58372.12359853236,29.201276402091544,52.18282495945001,0.009913502000783923,0.009913502000783923,35892.394082422936,3.469446951953614e-18,3.469446951953614e-18,37773.64076256145,5.8044571258681525,294.70443567904744,293.65116775581,6.476218271363276,8.812122835174774,6.479028059266759,8.786857806473458
321,0.6,8.499912549523879,21948.311663140546,21.56638873440839,55277.89284593726,10.496708529912796,19.53202132124825,0.009913502000783926,26.529504962606794,50.097887750237994,0.037237572735039554,9.160922329228953,23406.561419032376,11.03446900656771,21.120534716626118,14.800169926337963,37651.06709304268,18.040998296263894,34.09536712755452,0.009913502000783923,0.009913502000783923,21266.363748641943,3.469446951953614e-18,3.469446951953614e-18,22144.87026130935,4.479798263828591,227.93649201217502,227.35849281129308,5.027868965534238,6.819263635006333,4.982033251901556,6.848450795414048
321,0.7,5.482466719320414,14241.18189326967,15.19458704707101,39460.81026550028,6.79020797998663,12.468026493724995,0.009913502000783926,19.137966565196624,35.007098968520665,0.039116916287557174,5.767832523549037,15428.345245070454,7.0771697230260955,13.035312668862312,9.886408511252688,26269.883277010013,12.889528142783451,23.11417051467786,0.009913502000783923,0.009913502000783923,13810.39164174079,3.469446951953614e-18,3.469446951953614e-18,14320.725752956647,3.6147745493446215,182.70731067230827,183.1671876507745,4.006228572526553,5.46119743455007,4.030152381448402,5.457904396924241
321,0.8,3.7765312663913377,9605.858912061989,11.659105783437445,29769.170315431016,4.816228316445731,8.634660695315429,0.009913502000783926,14.365651361751674,26.58553190188398,0.04076473492130288,3.903771177540193,9854.40566839414,5.256227490969938,8.94494723809293,7.699551408711488,19349.783845073944,9.483661203235954,17.01272049743268,0.009913502000783923,0.009913502000783923,9685.305824952435,3.469446951953614e-18,3.469446951953614e-18,10291.088440149486,2.9962897075859516,151.1553342624594,152.22946464169777,3.340373395649906,4.527378600684801,3.3398944180822023,4.547977084118833
321,0.9,2.780171281211079,6983.95479804821,9.064922179463084,23089.997165195346,3.343506829741145,6.212908164720137,0.009913502000783926,11.257639826408347,20.801958743551598,0.04223085203181239,2.879291285174324,7292.257075686298,3.510437032215849,6.54811985190133,5.864110289370498,14753.23323336952,7.400743990943189,13.77605113435467,0.009913502000783923,0.009913502000783923,6959.127730544227,3.469446951953614e-18,3.469446951953614e-18,7362.003663204804,2.552660806239042,128.69851126580258,128.80374259844353,2.83456040142674,3.8609383675810927,2.8357567922515186,3.8505432209118706
321,1.0,2.0527161729822154,5231.507316048381,7.294403641227906,18516.969800232673,2.5343604731249654,4.718643265554445,0.009913502000783926,9.062420399877402,16.838557086219495,0.043550547366237806,2.1385796583278043,5734.725496340188,2.620657389070561,4.952377538841911,4.690635656230889,11960.371447758169,5.828082724129456,10.682364866391996,0.009913502000783923,0.009913502000783923,5152.052604006581,3.469446951953614e-18,3.469446951953614e-18,5373.457328350819,2.193649573608223,111.00535368097168,110.80591226489237,2.4544075146857027,3.3297318551069,2.451732905961136,3.34487161237264
321,2.0,0.3414626844301523,771.4302843429213,1.9019839834974863,4758.675819092411,0.415601807845212,0.728969355236475,0.009913502000783926,2.3583602008046567,4.310379230890255,0.05229108963697831,0.32446989720632996,841.8152964050704,0.41077822799040453,0.7334918482687783,1.134613490371442,2952.7774264750005,1.4261514356845755,2.6110227759003104,0.009913502000783923,0.009913502000783923,775.430834077566,3.469446951953614e-18,3.469446951953614e-18,811.9987818744646,0.8533412201478597,42.98576965722601,42.85341788015012,0.9473982402417435,1.2820409971933027,0.9469761890977421,1.2833875070614227
321,3.0,0.1495755639000904,261.0830689859028,0.9446049168886462,2287.58586475517,0.17119062081314787,0.28218781060911013,0.009913502000783926,1.161748549316594,2.0841476524171854,0.0572465017212421,0.1292746311517228,284.2630536270842,0.14805133370320098,0.27425873561306296,0.5304900662624842,1367.7314223596607,0.6640730391240236,1.2137856300834409,0.009913502000783923,0.009913502000783923,260.578795851399,3.469446951953614e-18,3.469446951953614e-18,267.48756473481075,0.4929324658530317,24.880207786383618,24.95921074116154,0.5487636994587329,0.7447090192643403,0.5513382950508469,0.7451412354278583
321,5.0,0.08106194074041477,66.9431815965006,0.43033532356793414,944.5698160080116,0.08700082810160072,0.11730816515671459,0.009913502000783926,0.5219831720150749,0.8994477899028068,0.06293967041777741,0.04628497901577545,70.00254522006134,0.05350790807682183,0.08654910017441282,0.21644191957129494,557.1513166662152,0.27590634901787614,0.49798712353929503,0.009913502000783923,0.009913502000783923,67.47711301006017,3.469446951953614e-18,3.469446951953614e-18,72.76822242163932,0.254695543985916,12.73054203876641,12.721131257250496,0.28305857443464966,0.3826672356801613,0.28311346825853256,0.38054283566060915
321,7.0,0.0700846201749789,28.863069467418605,0.2755183735145754,540.9144726948049,0.07220078573483456,0.08594906204500757,0.009913502000783926,0.32896114441712626,0.5507815425024173,0.0661795324355758,0.028662631956385295,31.759536330653358,0.031615013168472664,0.04798213016435751,0.12406502121487319,321.67142620059013,0.15820302545402748,0.2858904939285853,0.009913502000783923,0.009913502000783923,28.84598329898673,3.469446951953614e-18,3.469446951953614e-18,30.534562391643345,0.16503804558614282,8.220190162087102,8.221515142503412,0.18390334449619575,0.2487390440652282,0.1838675004633585,0.24784927702528362
321,10.0,0.06745358775135396,11.533654208460764,0.1894514359665705,306.7218388872384,0.06870109898522482,0.07394684177397128,0.009913502000783926,0.218065563074073,0.3439305133287872,0.06908467108054851,0.018149905549673787,12.618543055556332,0.020578869088738704,0.0289437118194564,0.07155859420076097,179.36863806629447,0.08888667467580864,0.16326739579366906,0.009913502000783923,0.009913502000783923,11.699770113597392,3.469446951953614e-18,3.469446951953614e-18,12.624890394132631,0.10583230529919938,5.203742040404862,5.222310805035517,0.11744381265247171,0.15784498166016472,0.11756072868244886,0.15804339192614417
428,0.01,758057.0157326336,1033473952.8636297,779676.3383166211,1049360635.541208,956193.1765542721,1831256.2237012542,0.009562023126504584,958022.0375402455,1849573.6438730063,0.010939343875577183,807744.6911043008,1128210177.6821682,1008327.0173708854,1990022.1591693347,806432.4645418882,1104031074.5638494,995923.4789753329,1940147.189199212,0.009562023126504586,0.009562023126504586,1020329115.8797886,1.734723475976807e-18,1.734723475976807e-18,1069645795.6651082,1346.6110083229278,49697.305147003986,49583.533282001816,1510.9486428191035,2077.608133472553,1492.5833077569318,2073.6750285834387
428,0.05,6415.501759903352,8771609.532364918,7483.427278754769,9946337.594008604,8169.004550396516,15701.087558023959,0.009562023126504584,9121.854939656196,17567.268826482883,0.015189308804675073,6527.284953829811,9058693.950995425,8947.90023742613,16951.511485801497,7307.7005641616115,9819117.125498846,8861.540410662581,17252.78535003203,0.009562023126504586,0.009562023126504586,8733436.304782543,1.734723475976807e-18,1.734723475976807e-18,9173173.51717235,123.96243759673759,4594.060471260323,4589.255913438004,138.57617887686558,192.45768662048576,138.62432999164753,191.14231551757908
428,0.1,855.2677749321414,1161398.4316895532,1067.2587754622523,1462504.4631462612,1062.4685895465095,2024.9588783526897,0.009562023126504584,1331.5413661337882,2550.2268735357356,0.019138247637414313,914.2945830348287,1219856.0830309838,1138.4041111493036,2110.312119540699,974.1479396770654,1328875.6290517326,1204.458201875196,2321.182506804891,0.009562023126504586,0.009562023126504586,1155357.1829969888,1.734723475976807e-18,1.734723475976807e-18,1209565.6405542,45.343248211331584,1662.4288155985687,1657.849287983268,50.24793142005596,69.54229440075387,50.158391142656214,69.64197965584312
428,0.5,8.188084029116553,11421.825926834676,19.010834719625056,25853.660232502778,10.440549839245376,19.746928307454947,0.009562023126504584,23.595334493447933,46.01686473273251,0.03466694421301443,8.59451919239042,12242.320911479866,11.179754534396665,20.85696229901444,12.93753052942322,18496.860797935875,16.99287663636298,32.8575549108207,0.009562023126504586,0.009562023126504586,11254.546953595704,1.734723475976807e-18,1.734723475976807e-18,12057.004897499477,4.449831597698921,164.42007803410866,163.6776090891826,4.961538309667288,6.863087143470631,4.961161700166926,6.893661150963444
428,0.6,4.987363363255993,6757.788479581744,12.541953189991943,17299.032971469267,6.2045766925056025,11.887929887963066,0.009562023126504584,15.861146845289761,29.991107320248236,0.03683821210737362,5.448934666447562,7058.243844365123,6.58506552215008,12.620846207802995,8.391424122800963,11926.018099409814,10.831746062382392,19.88848600404042,0.009562023126504586,0.009562023126504586,6777.676437057594,1.734723475976807e-18,1.734723475976807e-18,7157.145532216062,3.431920900641807,127.13805823056987,127.22786148271481,3.845843605225957,5.316404946405371,3.851199718550792,5.303537891990787
428,0.7,3.2094928961125095,4343.272807375083,9.134098040956012,12237.352788163666,3.9987590189819455,7.663847274165158,0.009562023126504584,11.249869171206784,21.72573391436351,0.038711176307866975,3.3565731501725264,4467.20634548384,4.079705697932197,7.854025522164314,5.957279991602318,8035.970678363298,7.3978757485066104,14.635748176897492,0.009562023126504586,0.009562023126504586,4348.599422473506,1.734723475976807e-18,1.734723475976807e-18,4716.078946138074,2.768847116447286,102.07767309600138,102.11853206016734,3.0925841152101046,4.293244989580072,3.096042130351645,4.292972970527112
